Gene,Non-unique Gene name,Annotation,No. isolates,No. sequences,Avg sequences per isolate,Genome fragment,Order within fragment,Accessory Fragment,Accessory Order with Fragment,QC,Min group size nuc,Max group size nuc,Avg group size nuc,Calothrix_parasitica_NIES-267.gbff,Calothrix_sp_336-3_336-3.gbff,Calothrix_sp_NIES-3974_NIES-3974.gbff,Calothrix_sp_NIES-4071_NIES-4071.gbff,Calothrix_sp_NIES-4105_NIES-4105.gbff,Calothrix_sp_PCC_6303_PCC_6303.gbff,Calothrix_sp_PCC_7716_PCC_7716.gbff
19511_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
19513_MarC_family_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,1,1
19514_DUF3349_domain-conta...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19517_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19523_glycosyltransferase_...faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
19524_glycosyltransferase.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19525_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
19526_glycosyltransferase_...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19527_FkbM_family_methyltr...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19528_glycosyltransferase_...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19529_glycosyltransferase_...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19530_glycosyltransferase.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19531_glycosyltransferase_...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19536_glycosyltransferase.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19537_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19539_glycosyltransferase_...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19544_glycosyltransferase.faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
19561_cytochrome_P450.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19565_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19566_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
19567_DUF5678_domain-conta...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19569_filamentous_hemagglu...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19572_DUF928_domain-contai...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19574_DUF1822_family_prote...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19575_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19581_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19591_Uma2_family_endonucl...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19594_GNAT_family_N-acetyl...faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
19602_DUF433_domain-contai...faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
19603_DUF5615_family_PIN-l...faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
19604_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19605_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
19606_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,1,0
19607_Uma2_family_endonucl...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19608_isoprenylcysteine_ca...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19609_cupin_domain-contain...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19613_DUF4114_domain-conta...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19615_glycosyltransferase.faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
19616_MFS_transporter.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19631_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
19639_glycosyltransferase_...faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
19641_ABC_transporter_ATP-...faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
19642_class_I_SAM-dependen...faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
19643_glycosyltransferase_...faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
19645_glycosyltransferase.faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
19646_glf.faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
19647_glycosyltransferase_...faa,,,,,,,,,,,,,,0,0,0,1,1,1,1
19648_TrpB-like_pyridoxal_...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19649_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
19650_AraC_family_transcri...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19652_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
19653_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
19654_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19655_STAS-SEC14_domain-co...faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
19657_XisI_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19658_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19659_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19660_DUF4258_domain-conta...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19661_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19662_FtsX-like_permease_f...faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
19663_ABC_transporter_ATP-...faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
19664_PAS_domain-containin...faa,,,,,,,,,,,,,,0,0,0,1,1,1,0
19667_aminoglycoside_phosp...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19668_DUF6022_family_prote...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19674_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19682_DUF1822_family_prote...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19683_sigma-70_family_RNA_...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19684_GUN4_domain-containi...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19685_tetratricopeptide_re...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19686_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19687_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19688_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19690_CHAP_domain-containi...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19691_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19692_GspE-PulE_family_pro...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19695_DUF928_domain-contai...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19698_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
19703_GAF_domain-containin...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19705_response_regulator.faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
19708_PAS_domain-containin...faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
19710_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19711_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
19712_pentapeptide_repeat-...faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
19714_S-layer_homology_dom...faa,,,,,,,,,,,,,,0,0,0,1,1,1,1
19715_lipoxygenase.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19717_fasciclin_domain-con...faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
19720_AAA_family_ATPase.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19721_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19722_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19724_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19725_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19734_Hsp20-alpha_crystall...faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
19754_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19755_TonB_family_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19756_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19757_MotA-TolQ-ExbB_proto...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19758_biopolymer_transport...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19760_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19761_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19762_type_IV_pilin-like_G...faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
19764_GNAT_family_N-acetyl...faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
19765_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
19766_DUF433_domain-contai...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19769_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19770_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19771_GIY-YIG_nuclease_fam...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19774_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
19775_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19783_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19790_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,0,1,1,1,0
19792_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19796_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19799_serine_protease.faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
19801_COP23_domain-contain...faa,,,,,,,,,,,,,,0,0,0,1,1,1,1
19807_DUF1232_domain-conta...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19808_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19809_restriction_endonucl...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19810_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19811_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19812_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19813_helix-turn-helix_dom...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19814_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19825_thyX.faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
19840_TetR-AcrR_family_tra...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19843_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19844_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19845_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,1,0
19849_GNAT_family_N-acetyl...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19855_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
19856_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,1,0
19858_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19862_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
19888_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19891_alpha-beta_hydrolase.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19894_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19901_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
19902_nucleic_acid-binding...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19903_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19904_tetratricopeptide_re...faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
19912_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
19913_GUN4_domain-containi...faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
19914_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19924_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
19929_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,0,1,1,1,1
19932_IS200-IS605_family_t...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19933_higA.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19934_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19936_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19938_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19946_glycoside_hydrolase_...faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
19948_DUF11_domain-contain...faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
19949_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0
19953_co-chaperone_GroES.faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
19956_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19959_class_II_fructose-bi...faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
19960_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19961_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19962_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19964_Uma2_family_endonucl...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19970_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19971_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19973_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19974_tetratricopeptide_re...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19975_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19976_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
19979_pentapeptide_repeat-...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19980_pentapeptide_repeat-...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19981_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19982_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
19983_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,1,1
19984_AraC_family_transcri...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19985_HAMP_domain-containi...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19986_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19987_MinD-ParA_family_pro...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19988_cyclic_nucleotide-bi...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19989_type_A2_lantipeptide.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19990_radical_SAM_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19991_NHLP_bacteriocin_sys...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
19994_AAA-like_domain-cont...faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
19995_CHASE2_domain-contai...faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
19997_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20003_Rpn_family_recombina...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20007_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20012_S9_family_peptidase.faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
20016_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20017_response_regulator.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20018_PAS_domain-containin...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20021_serine-threonine_pro...faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
20022_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20023_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20025_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20026_ATP-binding_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20029_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20030_radical_SAM_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20033_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20034_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
20043_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
20044_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
20045_DUF5674_family_prote...faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
20049_response_regulator.faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
20051_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20052_proline--tRNA_ligase.faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
20055_serine-threonine_pro...faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
20057_DUF1186_domain-conta...faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
20058_type_IV_toxin-antito...faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
20060_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20062_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20068_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20070_glycosyltransferase.faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
20086_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20087_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20088_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20089_substrate-binding_do...faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
20092_AAA_family_ATPase.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20093_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20097_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
20099_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20100_formylglycine-genera...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20101_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20102_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20103_sigma-70_family_RNA_...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20104_DUF1822_family_prote...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20106_DUF928_domain-contai...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20107_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20115_indole-3-glycerol_ph...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20116_filamentous_hemagglu...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20118_glycosyltransferase.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20119_tryptophan_7-halogen...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20120_FAD-dependent_oxidor...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20121_violacein_biosynthes...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20122_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20123_ferritin-like_protei...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20124_ABC_exporter_membran...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20126_DevA_family_ABC_tran...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20128_FAD-dependent_monoox...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20129_tryptophan_hydroxyla...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20131_ssuE.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20134_class_I_SAM-dependen...faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
20136_AAA_family_ATPase.faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
20138_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20139_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20140_alpha-beta_hydrolase.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20141_SDR_family_NAD-P--de...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20142_helix-turn-helix_dom...faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
20143_PIN_domain-containin...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20145_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20150_GNAT_family_N-acetyl...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20151_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
20153_pentapeptide_repeat-...faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
20155_Type_1_glutamine_ami...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20157_alpha-beta_hydrolase.faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
20158_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20159_phosphotransferase.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20160_GAF_domain-containin...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20161_PAS_domain-containin...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20163_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20165_cytochrome_P450.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20166_transposase.faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
20168_GNAT_family_N-acetyl...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20169_clan_AA_aspartic_pro...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20170_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20171_C1_family_peptidase.faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
20173_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20174_transposase.faa,,,,,,,,,,,,,,0,0,0,1,1,1,0
20177_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20178_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,1,1
20179_AbrB_family_transcri...faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
20180_NHL_repeat-containin...faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
20181_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20182_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20183_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20184_spermidine_synthase.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20185_5--methylthioadenosi...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20186_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20188_S41_family_peptidase.faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
20190_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
20192_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
20193_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20197_WD40_repeat_domain-c...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20199_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20200_metalloregulator_Ars...faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
20202_pstC.faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
20203_pstA.faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
20204_phosphate_ABC_transp...faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
20205_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
20206_SH3_domain-containin...faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
20207_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
20208_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20209_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,1,0
20210_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20213_putative_2-dehydropa...faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
20214_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20215_heparan-alpha-glucos...faa,,,,,,,,,,,,,,0,0,0,1,1,1,0
20216_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20217_Nif11-like_leader_pe...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20218_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20220_iron-containing_redo...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20221_glycoside_hydrolase_...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20222_RRXRR_domain-contain...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20223_M28_family_peptidase.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20224_2Fe-2S_iron-sulfur_c...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20225_S-layer_family_prote...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20228_ScyD-ScyE_family_pro...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20229_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20230_ABC_transporter_perm...faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
20231_ABC_exporter_membran...faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
20232_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20233_non-ribosomal_peptid...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20234_SDR_family_oxidoredu...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20235_TauD-TfdA_family_dio...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20236_amino_acid_racemase.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20240_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20242_DUF4347_domain-conta...faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
20243_DUF4347_domain-conta...faa,,,,,,,,,,,,,,0,0,0,1,1,0,1
20245_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20249_glycosyltransferase_...faa,,,,,,,,,,,,,,0,0,0,1,1,0,0
20250_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0
