Orthogroup	NIES-267	336-3
OG0004665	WP_096656450.1	WP_035149053.1
OG0004687	WP_096655760.1	WP_035149476.1
OG0004688	WP_096659893.1	WP_035149489.1
OG0004690	WP_096656082.1	WP_035149547.1
OG0004691	WP_096656087.1	WP_035149559.1
OG0004694	WP_096655420.1	WP_035149785.1
OG0004695	WP_096655823.1, WP_096661654.1	WP_035149788.1
OG0004697	WP_096655696.1	WP_035149905.1
OG0004704	WP_096652426.1	WP_035157004.1, WP_035150237.1
OG0004709	WP_096653391.1	WP_035150479.1
OG0004712	WP_096656079.1	WP_035150613.1
OG0004716	WP_096656794.1	WP_035150848.1
OG0004719	WP_096653763.1	WP_035150988.1
OG0004725	WP_096659667.1	WP_035151498.1, WP_035154875.1
OG0004726	WP_096652401.1	WP_035151504.1
OG0004729	WP_096658721.1	WP_035151682.1
OG0004733	WP_096658634.1	WP_035151873.1, WP_238178464.1
OG0004735	WP_096661650.1	WP_035153142.1, WP_035151931.1
OG0004739	WP_096657521.1, WP_096657302.1	WP_035152037.1
OG0004751	WP_096657415.1	WP_035152381.1
OG0004752	WP_096661200.1	WP_035152389.1
OG0004755	WP_096653684.1	WP_035152469.1
OG0004756	WP_096657773.1	WP_035152532.1
OG0004762	WP_096652627.1	WP_035152701.1
OG0004763	WP_096657249.1	WP_035152725.1
OG0004764	WP_096660158.1	WP_035152773.1
OG0004766	WP_096656856.1	WP_035152862.1
OG0004767	WP_096659625.1	WP_035152933.1
OG0004774	WP_096654702.1	WP_035153560.1
OG0004775	WP_096660046.1	WP_035153568.1
OG0004777	WP_096652282.1	WP_035153786.1
OG0004793	WP_096656576.1	WP_035154460.1
OG0004794	WP_096659057.1	WP_035154696.1
OG0004795	WP_096656862.1	WP_035154736.1, WP_035154719.1
OG0004799	WP_096653783.1	WP_035155331.1
OG0004802	WP_096652694.1	WP_035159417.1, WP_035155432.1
OG0004803	WP_096656891.1	WP_035155536.1
OG0004805	WP_096658097.1	WP_035155813.1
OG0004808	WP_096654871.1, WP_096657969.1	WP_035155903.1
OG0004809	WP_096660114.1	WP_035156105.1
OG0004812	WP_096657803.1	WP_035156460.1
OG0004824	WP_096654581.1	WP_035157864.1
OG0004829	WP_096653182.1	WP_035158085.1
OG0004830	WP_096655821.1	WP_035158106.1
OG0004837	WP_096657523.1	WP_035158360.1
OG0004838	WP_096660346.1	WP_035158442.1
OG0004839	WP_096655604.1	WP_035158565.1
OG0004842	WP_096653307.1	WP_035158988.1
OG0004843	WP_096659011.1	WP_035159026.1
OG0004846	WP_096657191.1	WP_035159820.1
OG0004853	WP_096657254.1, WP_096657260.1, WP_096654065.1	WP_046814790.1
OG0004854	WP_096659019.1	WP_046814795.1
OG0004857	WP_096660144.1	WP_046814860.1
OG0004859	WP_096656451.1	WP_046814934.1
OG0004873	WP_096654777.1, WP_096654779.1	WP_082127351.1
OG0004876	WP_096659373.1	WP_082127410.1
OG0004880	WP_096653686.1	WP_144416101.1
OG0004881	WP_096661519.1, WP_096661391.1	WP_144416141.1
OG0004885	WP_096658272.1	WP_168163491.1
OG0004887	WP_096661615.1, WP_096661396.1	WP_168163544.1
OG0004889	WP_096653015.1	WP_238178339.1
OG0004893	WP_096655372.1	WP_238178408.1
OG0004894	WP_096653902.1, WP_096653970.1	WP_238178424.1
OG0004897	WP_096657416.1	WP_238178481.1
OG0004898	WP_096657433.1	WP_238178482.1
OG0005636	WP_096656338.1	WP_035148901.1
OG0005637	WP_096658036.1	WP_035148916.1
OG0005638	WP_096655416.1	WP_035148976.1
OG0005639	WP_096661430.1	WP_035149011.1
OG0005641	WP_096658157.1	WP_035149170.1
OG0005642	WP_096660884.1, WP_096660882.1	WP_035149245.1
OG0005646	WP_096656081.1	WP_035149544.1
OG0005647	WP_096656088.1	WP_035149563.1
OG0005650	WP_096661653.1, WP_096656109.1	WP_035149791.1
OG0005651	WP_096653815.1, WP_096653978.1	WP_035149823.1
OG0005653	WP_096661482.1	WP_035150003.1
OG0005654	WP_096653920.1	WP_035150053.1
OG0005656	WP_096653940.1	WP_035150075.1
OG0005657	WP_096653948.1	WP_035150082.1
OG0005659	WP_096653962.1	WP_035150102.1
OG0005664	WP_096657769.1	WP_035150286.1
OG0005667	WP_096660862.1	WP_035150323.1
OG0005680	WP_096660986.1	WP_035150896.1
OG0005684	WP_096655963.1	WP_035151111.1
OG0005698	WP_096658628.1	WP_035151802.1
OG0005704	WP_096658640.1	WP_035151887.1
OG0005708	WP_096660935.1	WP_035152285.1
OG0005709	WP_096653343.1	WP_035152294.1
OG0005714	WP_096658627.1	WP_035152454.1
OG0005723	WP_096655858.1	WP_035152664.1
OG0005734	WP_096660312.1, WP_096660313.1	WP_035153193.1
OG0005736	WP_096660171.1, WP_096653460.1	WP_035153314.1
OG0005742	WP_096659909.1	WP_035153781.1
OG0005743	WP_096661587.1	WP_035153878.1
OG0005747	WP_096657743.1	WP_035154639.1
OG0005748	WP_096657744.1	WP_035154640.1
OG0005749	WP_096656861.1	WP_035154717.1
OG0005751	WP_096656865.1, WP_096657451.1	WP_035154745.1
OG0005754	WP_096660068.1	WP_035155131.1
OG0005755	WP_096660059.1	WP_035155243.1
OG0005761	WP_096656647.1	WP_035156089.1
OG0005771	WP_096658649.1	WP_035157974.1
OG0005774	WP_096653397.1	WP_035158059.1
OG0005776	WP_096661040.1	WP_035158121.1
OG0005791	WP_096653753.1, WP_096657396.1	WP_052754445.1
OG0005792	WP_096656135.1, WP_096656139.1	WP_052754452.1
OG0005799	WP_096657652.1	WP_082127231.1, WP_238178368.1
OG0005802	WP_096653995.1	WP_144415957.1
OG0005803	WP_096660152.1	WP_144415972.1, WP_144415958.1
OG0005816	WP_096655964.1	WP_168163464.1
OG0005817	WP_096654631.1, WP_096654629.1	WP_168163495.1
OG0005825	WP_096658037.1	WP_238178346.1
OG0005828	WP_096653972.1	WP_238178425.1
OG0005838	WP_096654803.1	WP_238178494.1
OG0005839	WP_096655962.1	WP_238178500.1
OG0007346	WP_096655468.1	WP_035149064.1
OG0007348	WP_096657655.1	WP_035149177.1
OG0007350	WP_096656083.1	WP_035149549.1
OG0007351	WP_096656084.1	WP_035149552.1
OG0007352	WP_096656085.1	WP_035149554.1
OG0007353	WP_096656090.1	WP_035149566.1
OG0007354	WP_096656092.1	WP_035149568.1
OG0007355	WP_096656093.1	WP_035149570.1
OG0007360	WP_096660501.1	WP_035150032.1
OG0007361	WP_096658875.1	WP_035150069.1
OG0007368	WP_096660201.1	WP_035150552.1
OG0007370	WP_096655462.1	WP_035150585.1
OG0007371	WP_096660535.1	WP_035150643.1
OG0007376	WP_096655695.1	WP_035150874.1
OG0007383	WP_096660879.1	WP_035151235.1
OG0007429	WP_096653779.1	WP_035152655.1
OG0007430	WP_096655856.1	WP_035152658.1
OG0007431	WP_096655857.1	WP_035152661.1
OG0007433	WP_096655460.1	WP_035152704.1
OG0007435	WP_096657248.1	WP_035152726.1
OG0007447	WP_096660012.1	WP_035154006.1
OG0007449	WP_096658493.1	WP_035154010.1
OG0007451	WP_096658984.1	WP_035154237.1
OG0007456	WP_096658970.1	WP_035154760.1
OG0007459	WP_096655328.1	WP_035155225.1
OG0007465	WP_096653349.1	WP_035156859.1
OG0007467	WP_096656677.1	WP_035156863.1
OG0007468	WP_096660230.1	WP_035157113.1
OG0007471	WP_096653578.1	WP_035157493.1
OG0007477	WP_096661228.1	WP_035157919.1
OG0007486	WP_096655586.1	WP_035159209.1
OG0007488	WP_096661079.1	WP_035159580.1
OG0007490	WP_096659438.1	WP_035159835.1
OG0007491	WP_096661399.1	WP_035159900.1
OG0007494	WP_096657656.1	WP_046814685.1
OG0007495	WP_096656061.1	WP_046814688.1
OG0007500	WP_096658373.1	WP_046814886.1
OG0007501	WP_096655886.1	WP_046814906.1
OG0007503	WP_096661668.1	WP_052754352.1
OG0007504	WP_096656091.1	WP_052754359.1
OG0007505	WP_096658376.1	WP_052754383.1
OG0007513	WP_096652686.1	WP_082127272.1
OG0007514	WP_096661681.1	WP_082127474.1
OG0007515	WP_096661416.1	WP_082127477.1
OG0007517	WP_096660951.1	WP_144415955.1
OG0007525	WP_096661561.1	WP_168163453.1
OG0007527	WP_096653313.1	WP_168163511.1
OG0007529	WP_096656799.1	WP_201782648.1
OG0007530	WP_096660138.1	WP_201782657.1
OG0007531	WP_096660539.1	WP_201782658.1
OG0007533	WP_096659488.1	WP_238178342.1
OG0007535	WP_096660263.1	WP_238178344.1
OG0007536	WP_096657164.1	WP_238178351.1
OG0007538	WP_096655589.1	WP_238178358.1
OG0007547	WP_096657250.1	WP_238178491.1
OG0007548	WP_096657247.1	WP_238178492.1
OG0007550	WP_096658873.1	WP_238178510.1
