HOG	OG	Gene Tree Parent Clade	336-3	NIES-267	NIES-3974	NIES-4071	NIES-4105	PCC_6303	PCC_7716
N5.HOG0003744	OG0002646	n0				WP_096692543.1	WP_096692543.1		
N5.HOG0003745	OG0002647	n0				WP_096687619.1	WP_096687619.1		
N5.HOG0003746	OG0002648	n0				WP_096687618.1	WP_096687618.1		
N5.HOG0003747	OG0002649	n0				WP_096687616.1	WP_096687616.1		
N5.HOG0003748	OG0002650	n0				WP_096687615.1	WP_096687615.1		
N5.HOG0003749	OG0002651	n0				WP_096688042.1	WP_096688042.1		
N5.HOG0003750	OG0002652	n0				WP_096692681.1	WP_096692681.1		
N5.HOG0003751	OG0002653	n0				WP_096690974.1	WP_096690974.1		
N5.HOG0003752	OG0002654	n0				WP_096690973.1	WP_096690973.1		
N5.HOG0003753	OG0002655	n0				WP_096684747.1	WP_096684747.1		
N5.HOG0003754	OG0002656	n0				WP_096688958.1	WP_096688958.1		
N5.HOG0003755	OG0002657	n0				WP_096688491.1	WP_096688491.1		
N5.HOG0003756	OG0002658	n0				WP_096688490.1	WP_096688490.1		
N5.HOG0003757	OG0002659	n0				WP_096689140.1	WP_096689140.1		
N5.HOG0003758	OG0002660	n0				WP_096689138.1	WP_096689138.1		
N5.HOG0003759	OG0002661	n0				WP_096687645.1	WP_096687645.1		
N5.HOG0003760	OG0002662	n0				WP_096686856.1	WP_096686856.1		
N5.HOG0003761	OG0002663	n0				WP_096691525.1	WP_096691525.1		
N5.HOG0003762	OG0002664	n0				WP_096688835.1	WP_096688835.1		
N5.HOG0003763	OG0002665	n0				WP_096688836.1	WP_096688836.1		
N5.HOG0003764	OG0002666	n0				WP_096688837.1	WP_096688837.1		
N5.HOG0003765	OG0002667	n0				WP_026093158.1	WP_026093158.1		
N5.HOG0003766	OG0002668	n0				WP_096688839.1	WP_096688839.1		
N5.HOG0003767	OG0002669	n0				WP_096688840.1	WP_096688840.1		
N5.HOG0003768	OG0002670	n0				WP_096688841.1	WP_096688841.1		
N5.HOG0003769	OG0002671	n0				WP_096690408.1	WP_096690408.1		
N5.HOG0003770	OG0002672	n0				WP_096690407.1	WP_096690407.1		
N5.HOG0003771	OG0002673	n0				WP_096690406.1	WP_096690406.1		
N5.HOG0003772	OG0002674	n0				WP_096690405.1	WP_096690405.1		
N5.HOG0003773	OG0002675	n0				WP_096685370.1	WP_096685370.1		
N5.HOG0003774	OG0002676	n0				WP_096690699.1	WP_096690699.1		
N5.HOG0003775	OG0002677	n0				WP_096688535.1	WP_096688535.1		
N5.HOG0003776	OG0002678	n0				WP_096688189.1	WP_096688189.1		
N5.HOG0003777	OG0002679	n0				WP_096688191.1	WP_096688191.1		
N5.HOG0003778	OG0002680	n0				WP_096692618.1	WP_096692618.1		
N5.HOG0003779	OG0002681	n0				WP_096692617.1	WP_096692617.1		
N5.HOG0003780	OG0002682	n0				WP_096687506.1	WP_096687506.1		
N5.HOG0003781	OG0002683	n0				WP_096687507.1	WP_096687507.1		
N5.HOG0003782	OG0002684	n0				WP_096685400.1	WP_096685400.1		
N5.HOG0003783	OG0002685	n0				WP_096687851.1	WP_096687851.1		
N5.HOG0003784	OG0002686	n0				WP_096687852.1	WP_096687852.1		
N5.HOG0003785	OG0002687	n0				WP_096689628.1	WP_096689628.1		
N5.HOG0003786	OG0002688	n0				WP_096689627.1	WP_096689627.1		
N5.HOG0003787	OG0002689	n0				WP_019493624.1	WP_019493624.1		
N5.HOG0003788	OG0002690	n0				WP_096689626.1	WP_096689626.1		
N5.HOG0003789	OG0002691	n0				WP_096689625.1	WP_096689625.1		
N5.HOG0003790	OG0002692	n0				WP_096689624.1	WP_096689624.1		
N5.HOG0003791	OG0002693	n0				WP_096689623.1	WP_096689623.1		
N5.HOG0003792	OG0002694	n0				WP_096689622.1	WP_096689622.1		
N5.HOG0003793	OG0002695	n0				WP_096683781.1	WP_096683781.1		
N5.HOG0003794	OG0002696	n0				WP_096693685.1	WP_096693685.1		
N5.HOG0003795	OG0002697	n0				WP_096691236.1	WP_096691236.1		
N5.HOG0003796	OG0002698	n0				WP_096692774.1	WP_096692774.1		
N5.HOG0003797	OG0002699	n0				WP_096683782.1	WP_096683782.1		
N5.HOG0003798	OG0002700	n0				WP_096683783.1	WP_096683783.1		
N5.HOG0003799	OG0002701	n0				WP_096687430.1	WP_096687430.1		
N5.HOG0003800	OG0002702	n0				WP_096690689.1	WP_096690689.1		
N5.HOG0003801	OG0002703	n0				WP_096685932.1	WP_096685932.1		
N5.HOG0003802	OG0002704	n0				WP_096685924.1	WP_096685924.1		
N5.HOG0003803	OG0002705	n0				WP_096685946.1	WP_096685946.1		
N5.HOG0003804	OG0002706	n0				WP_096692374.1	WP_096692374.1		
N5.HOG0003805	OG0002707	n0				WP_096692373.1	WP_096692373.1		
N5.HOG0003806	OG0002708	n0				WP_096692372.1	WP_096692372.1		
N5.HOG0003807	OG0002709	n0				WP_096692932.1	WP_096692932.1		
N5.HOG0003808	OG0002710	n0				WP_096692933.1	WP_096692933.1		
N5.HOG0003809	OG0002711	n0				WP_096688759.1	WP_096688759.1		
N5.HOG0003810	OG0002712	n0				WP_096683827.1	WP_096683827.1		
N5.HOG0003811	OG0002713	n0				WP_096692650.1	WP_096692650.1		
N5.HOG0003812	OG0002714	n0				WP_096694446.1	WP_096694446.1		
N5.HOG0003813	OG0002715	n0				WP_096691586.1	WP_096691586.1		
N5.HOG0003814	OG0002716	n0				WP_096691587.1	WP_096691587.1		
N5.HOG0003815	OG0002717	n0				WP_096691588.1	WP_096691588.1		
N5.HOG0003816	OG0002718	n0				WP_096691589.1	WP_096691589.1		
N5.HOG0003817	OG0002719	n0				WP_096694281.1	WP_096694281.1		
N5.HOG0003818	OG0002720	n0				WP_096694283.1	WP_096694283.1		
N5.HOG0003819	OG0002721	n0				WP_096690655.1	WP_096690655.1		
N5.HOG0003820	OG0002722	n0				WP_096691536.1	WP_096691536.1		
N5.HOG0003821	OG0002723	n0				WP_096691537.1	WP_096691537.1		
N5.HOG0003822	OG0002724	n0				WP_096691538.1	WP_096691538.1		
N5.HOG0003823	OG0002725	n0				WP_096687620.1	WP_096687620.1		
N5.HOG0003824	OG0002726	n0				WP_096684133.1	WP_096684133.1		
N5.HOG0003825	OG0002727	n0				WP_096690284.1	WP_096690284.1		
N5.HOG0003826	OG0002728	n0				WP_096690285.1	WP_096690285.1		
N5.HOG0003827	OG0002729	n0				WP_096690286.1	WP_096690286.1		
N5.HOG0003828	OG0002730	n0				WP_096691998.1	WP_096691998.1		
N5.HOG0003829	OG0002731	n0				WP_096688879.1	WP_096688879.1		
N5.HOG0003830	OG0002732	n0				WP_096692407.1	WP_096692407.1		
N5.HOG0003831	OG0002733	n0				WP_096687624.1	WP_096687624.1		
N5.HOG0003832	OG0002734	n0				WP_096687599.1	WP_096687599.1		
N5.HOG0003833	OG0002735	n0				WP_096687597.1	WP_096687597.1		
N5.HOG0003834	OG0002736	n0				WP_096694134.1	WP_096694134.1		
N5.HOG0003835	OG0002737	n0				WP_096689141.1	WP_096689141.1		
N5.HOG0003836	OG0002738	n0				WP_096684576.1	WP_096684576.1		
N5.HOG0003837	OG0002739	n0				WP_096684574.1	WP_096684574.1		
N5.HOG0003838	OG0002740	n0				WP_096692653.1	WP_096692653.1		
N5.HOG0003839	OG0002741	n0				WP_096694517.1	WP_096694517.1		
N5.HOG0003840	OG0002742	n0				WP_010998529.1	WP_010998529.1		
N5.HOG0003841	OG0002743	n0				WP_096692654.1	WP_096692654.1		
N5.HOG0003842	OG0002744	n0				WP_096692655.1	WP_096692655.1		
N5.HOG0003843	OG0002745	n0				WP_096694271.1	WP_096694271.1		
N5.HOG0003844	OG0002746	n0				WP_096689023.1	WP_096689023.1		
N5.HOG0003845	OG0002747	n0				WP_096688801.1	WP_096688801.1		
N5.HOG0003846	OG0002748	n0				WP_096688800.1	WP_096688800.1		
N5.HOG0003847	OG0002749	n0				WP_096691789.1	WP_096691789.1		
N5.HOG0003848	OG0002750	n0				WP_096688565.1	WP_096688565.1		
N5.HOG0003849	OG0002751	n0				WP_096693611.1	WP_096693611.1		
N5.HOG0003850	OG0002752	n0				WP_096693609.1	WP_096693609.1		
N5.HOG0003851	OG0002753	n0				WP_096693172.1	WP_096693172.1		
N5.HOG0003852	OG0002754	n0				WP_096692122.1	WP_096692122.1		
N5.HOG0003853	OG0002755	n0				WP_096690870.1	WP_096690870.1		
N5.HOG0003854	OG0002756	n0				WP_096690871.1	WP_096690871.1		
N5.HOG0003855	OG0002757	n0				WP_096690872.1	WP_096690872.1		
N5.HOG0003856	OG0002758	n0				WP_096691827.1	WP_096691827.1		
N5.HOG0003857	OG0002759	n0				WP_096691828.1	WP_096691828.1		
N5.HOG0003858	OG0002760	n0				WP_096691829.1	WP_096691829.1		
N5.HOG0003859	OG0002761	n0				WP_096691830.1	WP_096691830.1		
N5.HOG0003860	OG0002762	n0				WP_096691831.1	WP_096691831.1		
N5.HOG0003861	OG0002763	n0				WP_096687867.1	WP_096687867.1		
N5.HOG0003862	OG0002764	n0				WP_096684930.1	WP_096684930.1		
N5.HOG0003863	OG0002765	n0				WP_096692621.1	WP_096692621.1		
N5.HOG0003864	OG0002766	n0				WP_096689016.1	WP_096689016.1		
N5.HOG0003865	OG0002767	n0				WP_096689015.1	WP_096689015.1		
N5.HOG0003866	OG0002768	n0				WP_096692738.1	WP_096692738.1		
N5.HOG0003867	OG0002769	n0				WP_019495363.1	WP_019495363.1		
N5.HOG0003868	OG0002770	n0				WP_096692739.1	WP_096692739.1		
N5.HOG0003869	OG0002771	n0				WP_096692740.1	WP_096692740.1		
N5.HOG0003870	OG0002772	n0				WP_096692742.1	WP_096692742.1		
N5.HOG0003871	OG0002773	n0				WP_019495367.1	WP_019495367.1		
N5.HOG0003872	OG0002774	n0				WP_096692743.1	WP_096692743.1		
N5.HOG0003873	OG0002775	n0				WP_096692745.1	WP_096692745.1		
N5.HOG0003874	OG0002776	n0				WP_096690084.1	WP_096690084.1		
N5.HOG0003875	OG0002777	n0				WP_096687781.1	WP_096687781.1		
N5.HOG0003876	OG0002778	n0				WP_096687782.1	WP_096687782.1		
N5.HOG0003877	OG0002779	n0				WP_019490231.1	WP_019490231.1		
N5.HOG0003878	OG0002780	n0				WP_096687785.1	WP_096687785.1		
N5.HOG0003879	OG0002781	n0				WP_096687786.1	WP_096687786.1		
N5.HOG0003880	OG0002782	n0				WP_096687787.1	WP_096687787.1		
N5.HOG0003881	OG0002783	n0				WP_096687788.1	WP_096687788.1		
N5.HOG0003882	OG0002784	n0				WP_096687789.1	WP_096687789.1		
N5.HOG0003883	OG0002785	n0				WP_096687790.1	WP_096687790.1		
N5.HOG0003884	OG0002786	n3				WP_096688240.1	WP_096688240.1		
N5.HOG0003885	OG0002786	n5				WP_096687793.1	WP_096687793.1		
N5.HOG0003886	OG0002787	n0				WP_096687809.1	WP_096687809.1		
N5.HOG0003887	OG0002788	n0				WP_096687840.1	WP_096687840.1		
N5.HOG0003888	OG0002789	n0				WP_096687842.1	WP_096687842.1		
N5.HOG0003889	OG0002790	n0				WP_096690230.1	WP_096690230.1		
N5.HOG0003890	OG0002791	n0				WP_096694335.1	WP_096694335.1		
N5.HOG0003891	OG0002792	n0				WP_096690563.1	WP_096690563.1		
N5.HOG0003892	OG0002793	n0				WP_096690164.1	WP_096690164.1		
N5.HOG0003893	OG0002794	n0				WP_096690165.1	WP_096690165.1		
N5.HOG0003894	OG0002795	n0				WP_096690166.1	WP_096690166.1		
N5.HOG0003895	OG0002796	n0				WP_096690167.1	WP_096690167.1		
N5.HOG0003896	OG0002797	n0				WP_096690962.1	WP_096690962.1		
N5.HOG0003897	OG0002798	n0				WP_096694560.1	WP_096694560.1		
N5.HOG0003898	OG0002799	n0				WP_096689233.1	WP_096689233.1		
N5.HOG0003899	OG0002800	n0				WP_096693378.1	WP_096693378.1		
N5.HOG0003900	OG0002801	n0				WP_096693376.1	WP_096693376.1		
N5.HOG0003901	OG0002802	n0				WP_096685950.1	WP_096685950.1		
N5.HOG0003902	OG0002803	n0				WP_096685663.1	WP_096685663.1		
N5.HOG0003903	OG0002804	n0				WP_096692978.1	WP_096692978.1		
N5.HOG0003904	OG0002805	n0				WP_096692979.1	WP_096692979.1		
N5.HOG0003905	OG0002806	n0				WP_096692980.1	WP_096692980.1		
N5.HOG0003906	OG0002807	n0				WP_096692981.1	WP_096692981.1		
N5.HOG0003907	OG0002808	n0				WP_096692982.1	WP_096692982.1		
N5.HOG0003908	OG0002809	n0				WP_096687432.1	WP_096687432.1		
N5.HOG0003909	OG0002810	n0				WP_096687436.1	WP_096687436.1		
N5.HOG0003910	OG0002811	n0				WP_096694505.1	WP_096694505.1		
N5.HOG0003911	OG0002812	n0				WP_096692446.1	WP_096692446.1		
N5.HOG0003912	OG0002813	n0				WP_096692445.1	WP_096692445.1		
N5.HOG0003913	OG0002814	n0				WP_096689927.1	WP_096689927.1		
N5.HOG0003914	OG0002815	n0				WP_096694365.1	WP_096694365.1		
N5.HOG0003915	OG0002816	n0				WP_096691871.1	WP_096691871.1		
N5.HOG0003916	OG0002817	n0				WP_096691869.1	WP_096691869.1		
N5.HOG0003917	OG0002818	n0				WP_096686483.1	WP_096686483.1		
N5.HOG0003918	OG0002819	n0				WP_096684626.1	WP_096684626.1		
N5.HOG0003919	OG0002820	n0				WP_096685806.1	WP_096685806.1		
N5.HOG0003920	OG0002821	n0				WP_096685804.1	WP_096685804.1		
N5.HOG0003921	OG0002822	n0				WP_096692501.1	WP_096692501.1		
N5.HOG0003922	OG0002823	n0				WP_096692500.1	WP_096692500.1		
N5.HOG0003923	OG0002824	n0				WP_096689594.1	WP_096689594.1		
N5.HOG0003924	OG0002825	n0				WP_096689593.1	WP_096689593.1		
N5.HOG0003925	OG0002826	n0				WP_096689592.1	WP_096689592.1		
N5.HOG0003926	OG0002827	n0				WP_096689591.1	WP_096689591.1		
N5.HOG0003927	OG0002828	n0				WP_096689589.1	WP_096689589.1		
N5.HOG0003928	OG0002829	n0				WP_096689588.1	WP_096689588.1		
N5.HOG0003929	OG0002830	n0				WP_096689587.1	WP_096689587.1		
N5.HOG0003930	OG0002831	n0				WP_096694347.1	WP_096694347.1		
N5.HOG0003931	OG0002832	n0				WP_096690322.1	WP_096690322.1		
N5.HOG0003932	OG0002833	n0				WP_096690319.1	WP_096690319.1		
N5.HOG0003933	OG0002834	n0				WP_096690317.1	WP_096690317.1		
N5.HOG0003934	OG0002835	n0				WP_096691526.1	WP_096691526.1		
N5.HOG0003935	OG0002836	n0				WP_096691527.1	WP_096691527.1		
N5.HOG0003936	OG0002837	n0				WP_096691528.1	WP_096691528.1		
N5.HOG0003937	OG0002838	n0				WP_096691529.1	WP_096691529.1		
N5.HOG0003938	OG0002839	n0				WP_096685958.1	WP_096685958.1		
N5.HOG0003939	OG0002840	n0				WP_096687643.1	WP_096687643.1		
N5.HOG0003940	OG0002841	n0				WP_096687644.1	WP_096687644.1		
N5.HOG0003941	OG0002842	n0				WP_096688977.1	WP_096688977.1		
N5.HOG0003942	OG0002843	n0				WP_096690313.1	WP_096690313.1		
N5.HOG0003943	OG0002844	n0				WP_096688827.1	WP_096688827.1		
N5.HOG0003944	OG0002845	n0				WP_096691303.1	WP_096691303.1		
N5.HOG0003945	OG0002846	n0				WP_096687449.1	WP_096687449.1		
N5.HOG0003946	OG0002847	n0				WP_096693049.1	WP_096693049.1		
N5.HOG0003947	OG0002848	n0				WP_096693050.1	WP_096693050.1		
N5.HOG0003948	OG0002849	n0				WP_096693051.1	WP_096693051.1		
N5.HOG0003949	OG0002850	n0				WP_096692404.1	WP_096692404.1		
N5.HOG0003950	OG0002851	n0				WP_096687640.1	WP_096687640.1		
N5.HOG0003951	OG0002852	n0				WP_096693678.1	WP_096693678.1		
N5.HOG0003952	OG0002853	n0				WP_096684825.1	WP_096684825.1		
N5.HOG0003953	OG0002854	n0				WP_096684826.1	WP_096684826.1		
N5.HOG0003954	OG0002855	n0				WP_096685338.1	WP_096685338.1		
N5.HOG0003955	OG0002856	n0				WP_096684135.1	WP_096684135.1		
N5.HOG0003956	OG0002857	n0				WP_096693287.1	WP_096693287.1		
N5.HOG0003957	OG0002858	n0				WP_096688725.1	WP_096688725.1		
N5.HOG0003958	OG0002859	n0				WP_096689470.1	WP_096689470.1		
N5.HOG0003959	OG0002860	n0				WP_096689469.1	WP_096689469.1		
N5.HOG0003960	OG0002861	n0				WP_096689468.1	WP_096689468.1		
N5.HOG0003961	OG0002862	n0				WP_096689466.1	WP_096689466.1		
N5.HOG0003962	OG0002863	n0				WP_096689465.1	WP_096689465.1		
N5.HOG0003963	OG0002864	n0				WP_096690947.1	WP_096690947.1		
N5.HOG0003964	OG0002865	n0				WP_096689464.1	WP_096689464.1		
N5.HOG0003965	OG0002866	n0				WP_096687344.1	WP_096687344.1		
N5.HOG0003966	OG0002867	n0				WP_096687346.1	WP_096687346.1		
N5.HOG0003967	OG0002868	n0				WP_096688722.1	WP_096688722.1		
N5.HOG0003968	OG0002869	n0				WP_096688723.1	WP_096688723.1		
N5.HOG0003969	OG0002870	n0				WP_096688724.1	WP_096688724.1		
N5.HOG0003970	OG0002871	n0				WP_096687681.1	WP_096687681.1		
N5.HOG0003971	OG0002872	n0				WP_096687538.1	WP_096687538.1		
N5.HOG0003972	OG0002873	n0				WP_096692133.1	WP_096692133.1		
N5.HOG0003973	OG0002874	n0				WP_096689637.1	WP_096689637.1		
N5.HOG0003974	OG0002875	n0				WP_096689640.1	WP_096689640.1		
N5.HOG0003975	OG0002876	n0				WP_096689641.1	WP_096689641.1		
N5.HOG0003976	OG0002877	n0				WP_096684827.1	WP_096684827.1		
N5.HOG0003977	OG0002878	n0				WP_096690917.1	WP_096690917.1		
N5.HOG0003978	OG0002879	n0				WP_096689102.1	WP_096689102.1		
N5.HOG0003979	OG0002880	n0				WP_096692937.1	WP_096692937.1		
N5.HOG0003980	OG0002881	n0				WP_096691141.1	WP_096691141.1		
N5.HOG0003981	OG0002882	n0				WP_096692920.1	WP_096692920.1		
N5.HOG0003982	OG0002883	n0				WP_096685103.1	WP_096685103.1		
N5.HOG0003983	OG0002884	n0				WP_096689608.1	WP_096689608.1		
N5.HOG0003984	OG0002885	n0				WP_096691070.1	WP_096691070.1		
N5.HOG0003985	OG0002886	n0				WP_096693055.1	WP_096693055.1		
N5.HOG0003986	OG0002887	n0				WP_096691834.1	WP_096691834.1		
N5.HOG0003987	OG0002888	n0				WP_096686357.1	WP_096686357.1		
N5.HOG0003988	OG0002889	n0				WP_096687292.1	WP_096687292.1		
N5.HOG0003989	OG0002890	n0				WP_096691315.1	WP_096691315.1		
N5.HOG0003990	OG0002891	n0				WP_096693036.1	WP_096693036.1		
N5.HOG0003991	OG0002892	n0				WP_096688881.1	WP_096688881.1		
N5.HOG0003992	OG0002893	n0				WP_096689462.1	WP_096689462.1		
N5.HOG0003993	OG0002894	n0				WP_096686213.1	WP_096686213.1		
N5.HOG0003994	OG0002895	n0				WP_096692715.1	WP_096692715.1		
N5.HOG0003995	OG0002896	n0				WP_096690641.1	WP_096690641.1		
N5.HOG0003996	OG0002897	n0				WP_096690640.1	WP_096690640.1		
N5.HOG0003997	OG0002898	n0				WP_096691015.1	WP_096691015.1		
N5.HOG0003998	OG0002899	n0				WP_096689610.1	WP_096689610.1		
N5.HOG0003999	OG0002900	n0				WP_096687662.1	WP_096687662.1		
N5.HOG0004000	OG0002901	n0				WP_096694138.1	WP_096694138.1		
N5.HOG0004001	OG0002902	n0				WP_096689236.1	WP_096689236.1		
N5.HOG0004002	OG0002903	n0				WP_096690731.1	WP_096690731.1		
N5.HOG0004003	OG0002904	n0				WP_096692503.1	WP_096692503.1		
N5.HOG0004004	OG0002905	n0				WP_096687671.1	WP_096687671.1		
N5.HOG0004005	OG0002906	n0				WP_096688733.1	WP_096688733.1		
N5.HOG0004006	OG0002907	n0				WP_096688475.1	WP_096688475.1		
N5.HOG0004007	OG0002908	n0				WP_096687669.1	WP_096687669.1		
N5.HOG0004008	OG0002909	n0				WP_096694518.1	WP_096694518.1		
N5.HOG0004009	OG0002910	n0				WP_096684581.1	WP_096684581.1		
N5.HOG0004010	OG0002911	n0				WP_096693861.1	WP_096693861.1		
N5.HOG0004011	OG0002912	n0				WP_096688953.1	WP_096688953.1		
N5.HOG0004012	OG0002913	n0				WP_096689089.1	WP_096689089.1		
N5.HOG0004013	OG0002914	n0				WP_096692869.1	WP_096692869.1		
N5.HOG0004014	OG0002915	n0				WP_096694135.1	WP_096694135.1		
N5.HOG0004015	OG0002916	n0				WP_096694429.1	WP_096694429.1		
N5.HOG0004016	OG0002917	n0				WP_096687605.1	WP_096687605.1		
N5.HOG0004017	OG0002918	n0				WP_096693955.1	WP_096693955.1		
N5.HOG0004018	OG0002919	n0				WP_096688876.1	WP_096688876.1		
N5.HOG0004019	OG0002920	n0				WP_096687488.1	WP_096687488.1		
N5.HOG0004020	OG0002921	n0				WP_096693046.1	WP_096693046.1		
N5.HOG0004021	OG0002922	n0				WP_096685860.1	WP_096685860.1		
N5.HOG0004022	OG0002923	n0				WP_096686062.1	WP_096686062.1		
N5.HOG0004023	OG0002924	n0				WP_096686080.1	WP_096686080.1		
N5.HOG0004024	OG0002925	n0				WP_096686438.1	WP_096686438.1		
N5.HOG0004025	OG0002926	n0				WP_096694009.1	WP_096694009.1		
N5.HOG0004026	OG0002927	n0				WP_096685169.1	WP_096685169.1		
N5.HOG0004027	OG0002928	n0				WP_096692474.1	WP_096692474.1		
N5.HOG0004028	OG0002929	n0				WP_096693031.1	WP_096693031.1		
N5.HOG0004029	OG0002930	n3				WP_096686661.1	WP_096686661.1		
N5.HOG0004030	OG0002931	n1				WP_096691164.1	WP_096691164.1		
N5.HOG0004031	OG0002931	n4				WP_096684261.1	WP_096684261.1		
N5.HOG0004032	OG0002932	n0				WP_096694343.1	WP_096694343.1		
N5.HOG0004033	OG0002933	n0				WP_096686573.1	WP_096686573.1		
N5.HOG0004034	OG0002934	n0				WP_096688834.1	WP_096688834.1		
N5.HOG0004035	OG0002935	n0				WP_096690549.1	WP_096690549.1		
N5.HOG0004036	OG0002936	n0				WP_096692809.1	WP_096692809.1		
N5.HOG0004037	OG0002937	n0				WP_096686537.1	WP_096686537.1		
N5.HOG0004038	OG0002938	n0				WP_096693066.1	WP_096693066.1		
N5.HOG0004039	OG0002939	n0				WP_096690437.1	WP_096690437.1		
N5.HOG0004040	OG0002940	n0				WP_096689091.1	WP_096689091.1		
N5.HOG0004041	OG0002941	n0				WP_096690035.1	WP_096690035.1		
N5.HOG0004042	OG0002942	n0				WP_096691747.1	WP_096691747.1		
N5.HOG0004043	OG0002943	n0				WP_096691746.1	WP_096691746.1		
N5.HOG0004044	OG0002944	n0				WP_096690126.1	WP_096690126.1		
N5.HOG0004045	OG0002945	n0				WP_096690123.1	WP_096690123.1		
N5.HOG0004046	OG0002946	n0				WP_096691792.1	WP_096691792.1		
N5.HOG0004047	OG0002947	n0				WP_096691795.1	WP_096691795.1		
N5.HOG0004048	OG0002948	n0				WP_096693973.1	WP_096693973.1		
N5.HOG0004049	OG0002949	n0				WP_096685539.1	WP_096685539.1		
N5.HOG0004050	OG0002950	n0				WP_096685119.1	WP_096685119.1		
N5.HOG0004051	OG0002951	n0				WP_096692821.1	WP_096692821.1		
N5.HOG0004052	OG0002952	n0				WP_096688318.1	WP_096688318.1		
N5.HOG0004053	OG0002953	n0				WP_096694457.1	WP_096694457.1		
N5.HOG0004054	OG0002954	n0				WP_096688941.1	WP_096688941.1		
N5.HOG0004055	OG0002955	n0				WP_096689597.1	WP_096689597.1		
N5.HOG0004056	OG0002956	n0				WP_096688272.1	WP_096688272.1		
N5.HOG0004057	OG0002957	n0				WP_096691765.1	WP_096691765.1		
N5.HOG0004058	OG0002958	n0				WP_096693959.1	WP_096693959.1		
N5.HOG0004059	OG0002959	n0				WP_096685438.1	WP_096685438.1		
N5.HOG0004060	OG0002960	n0				WP_096688252.1	WP_096688252.1		
N5.HOG0004061	OG0002961	n0				WP_096687631.1	WP_096687631.1		
N5.HOG0004062	OG0002962	n0				WP_096688496.1	WP_096688496.1		
N5.HOG0004063	OG0002963	n0				WP_096687690.1	WP_096687690.1		
N5.HOG0004064	OG0002964	n0				WP_096689390.1	WP_096689390.1		
N5.HOG0004065	OG0002965	n0				WP_096687559.1	WP_096687559.1		
N5.HOG0004066	OG0002966	n0				WP_096690348.1	WP_096690348.1		
N5.HOG0004067	OG0002967	n0				WP_096690953.1	WP_096690953.1		
N5.HOG0004068	OG0002968	n0				WP_096690711.1	WP_096690711.1		
N5.HOG0004069	OG0002969	n0				WP_096689552.1	WP_096689552.1		
N5.HOG0004070	OG0002970	n0				WP_096689686.1	WP_096689686.1		
N5.HOG0004071	OG0002971	n0				WP_096694338.1	WP_096694338.1		
N5.HOG0004072	OG0002972	n0				WP_096694449.1	WP_096694449.1		
N5.HOG0004073	OG0002973	n0				WP_096691498.1	WP_096691498.1		
N5.HOG0004074	OG0002974	n0				WP_096694178.1	WP_096694178.1		
N5.HOG0004075	OG0002975	n0				WP_096694439.1	WP_096694439.1		
N5.HOG0004076	OG0002976	n0				WP_096691856.1	WP_096691856.1		
N5.HOG0004077	OG0002977	n0				WP_096688582.1	WP_096688582.1		
N5.HOG0004078	OG0002978	n0				WP_096690088.1	WP_096690088.1		
N5.HOG0004079	OG0002979	n0				WP_096684147.1	WP_096684147.1		
N5.HOG0004080	OG0002980	n0				WP_096689547.1	WP_096689547.1		
N5.HOG0004081	OG0002981	n0				WP_096693348.1	WP_096693348.1		
N5.HOG0004082	OG0002982	n0				WP_096691548.1	WP_096691548.1		
N5.HOG0004083	OG0002983	n0				WP_096691553.1	WP_096691553.1		
N5.HOG0004084	OG0002984	n0				WP_096692702.1	WP_096692702.1		
N5.HOG0004085	OG0002985	n0				WP_096692706.1	WP_096692706.1		
N5.HOG0004086	OG0002986	n0				WP_096689865.1	WP_096689865.1		
N5.HOG0004087	OG0002987	n0				WP_096690659.1	WP_096690659.1		
N5.HOG0004088	OG0002988	n0				WP_096692223.1	WP_096692223.1		
N5.HOG0004089	OG0002989	n0				WP_096685480.1	WP_096685480.1		
N5.HOG0004090	OG0002990	n0				WP_096685484.1	WP_096685484.1		
N5.HOG0004091	OG0002991	n0				WP_096691901.1	WP_096691901.1		
N5.HOG0004092	OG0002992	n0				WP_096688418.1	WP_096688418.1		
