HOG	OG	Gene Tree Parent Clade	336-3	NIES-267	NIES-3974	NIES-4071	NIES-4105	PCC_6303	PCC_7716
N0.HOG0004076	OG0003308	n0			WP_096622418.1, WP_096623081.1	WP_096688654.1	WP_096688654.1		WP_224178371.1, WP_223973924.1, WP_223986684.1
N0.HOG0004077	OG0003309	n0			WP_096622541.1	WP_096684737.1, WP_096690823.1	WP_096684737.1, WP_096690823.1	WP_015197947.1	WP_224179340.1
N0.HOG0004078	OG0003310	n0			WP_096623210.1	WP_096690116.1, WP_096685448.1	WP_096690116.1, WP_096685448.1		WP_224178813.1, WP_223986961.1
N0.HOG0004079	OG0003311	n0			WP_096623561.1, WP_172892793.1	WP_096688917.1	WP_096688917.1	WP_015196815.1	WP_224179094.1, WP_224177973.1
N0.HOG0004080	OG0003312	n0			WP_096623958.1	WP_096686649.1, WP_096692986.1	WP_096686649.1, WP_096692986.1	WP_015198378.1	WP_223990688.1
N0.HOG0004081	OG0003313	n0			WP_096625089.1	WP_096691763.1	WP_096691763.1	WP_083866346.1	WP_224175405.1, WP_224177306.1, WP_224177051.1
N0.HOG0004082	OG0003314	n0			WP_197707021.1	WP_096688568.1, WP_096688567.1	WP_096688568.1, WP_096688567.1		WP_224174800.1, WP_224174799.1
N0.HOG0004083	OG0003315	n0				WP_096694033.1, WP_096683947.1	WP_096694033.1, WP_096683947.1		WP_223973631.1, WP_224176715.1, WP_224176734.1
N0.HOG0004084	OG0003316	n0				WP_096683990.1, WP_096694700.1	WP_096683990.1, WP_096694700.1		WP_224175740.1, WP_223974194.1, WP_224179954.1
N0.HOG0004085	OG0003317	n0				WP_096684163.1, WP_096695050.1, WP_096695047.1	WP_096684163.1, WP_096695050.1, WP_096695047.1		WP_224177669.1
N0.HOG0004086	OG0003318	n0				WP_096684265.1, WP_096692594.1	WP_096689266.1, WP_096684265.1, WP_096692594.1	WP_015196444.1	WP_224176673.1
N0.HOG0004087	OG0003319	n0				WP_096684311.1, WP_096684309.1	WP_096684311.1, WP_096684309.1		WP_224179079.1, WP_224179078.1, WP_224175881.1
N0.HOG0004088	OG0003320	n0				WP_096692948.1, WP_096684336.1, WP_096688661.1	WP_096692948.1, WP_096684336.1, WP_096688661.1		WP_224178944.1
N0.HOG0004089	OG0003321	n0				WP_096689265.1, WP_096684980.1, WP_096687994.1	WP_096689265.1, WP_096684980.1, WP_096687994.1	WP_015197581.1	
N0.HOG0004090	OG0003322	n0				WP_096693585.1, WP_096685681.1, WP_096693483.1	WP_096693585.1, WP_096685681.1, WP_096693483.1	WP_015195961.1	
N0.HOG0004091	OG0003323	n0				WP_096686974.1, WP_096686976.1, WP_096692198.1	WP_096686974.1, WP_096686976.1, WP_096692198.1		WP_224175892.1
N0.HOG0004092	OG0003324	n0				WP_096688160.1, WP_096689693.1	WP_096688160.1, WP_096689693.1	WP_041741284.1	WP_223984293.1, WP_224178433.1
N0.HOG0004093	OG0003325	n0				WP_096694509.1, WP_096688587.1	WP_096694509.1, WP_096688587.1		WP_223989761.1, WP_224174603.1, WP_224179384.1
N0.HOG0004094	OG0003326	n0				WP_096692460.1, WP_096689178.1	WP_096692460.1, WP_096689178.1	WP_015198127.1, WP_015197917.1	WP_223976457.1
N0.HOG0004095	OG0003327	n0				WP_096689577.1, WP_096689576.1, WP_096689579.1	WP_096689577.1, WP_096689576.1, WP_096689579.1		WP_223991462.1
N0.HOG0004096	OG0003328	n0				WP_096692610.1, WP_096693409.1, WP_096690337.1	WP_096692610.1, WP_096693409.1, WP_096690337.1		WP_224180005.1
N0.HOG0004097	OG0003329	n0				WP_096690945.1	WP_096690945.1	WP_238993744.1, WP_238993708.1, WP_238993743.1	WP_224175279.1, WP_223975018.1
N0.HOG0004098	OG0003330	n0				WP_096691108.1	WP_096691108.1	WP_015199420.1, WP_051036592.1, WP_015196079.1, WP_015195931.1	WP_223980377.1
N0.HOG0004099	OG0003331	n0				WP_096691343.1, WP_096694216.1	WP_096691343.1, WP_096694216.1	WP_015196608.1, WP_015196824.1	WP_224178711.1
N0.HOG0004100	OG0003332	n0				WP_096695236.1, WP_096691638.1	WP_096695236.1, WP_096691638.1		WP_224180153.1, WP_224176999.1, WP_224176064.1
N0.HOG0004101	OG0003333	n0				WP_096691684.1, WP_096693583.1	WP_096691684.1, WP_096693583.1	WP_203225992.1, WP_015195963.1	WP_127086797.1
N0.HOG0004102	OG0003334	n0				WP_096692558.1, WP_096692557.1	WP_096692558.1, WP_096692557.1		WP_223989552.1, WP_223989553.1, WP_223989555.1
N0.HOG0004103	OG0003335	n0				WP_096694349.1	WP_096694349.1		WP_223987147.1, WP_223987148.1, WP_223987150.1, WP_223987145.1, WP_223987143.1
N0.HOG0004104	OG0003336	n0				WP_096694626.1, WP_096694580.1	WP_096694626.1, WP_096694580.1		WP_224179999.1, WP_224174897.1, WP_224180067.1
N0.HOG0004105	OG0003337	n0				WP_096695343.1, WP_096695266.1, WP_096695206.1	WP_096695343.1, WP_096695266.1, WP_096695206.1	WP_015173968.1	
N0.HOG0004106	OG0003338	n0				WP_096695225.1, WP_096695220.1	WP_096695225.1, WP_096695220.1		WP_224179779.1, WP_224174389.1, WP_224179938.1
N0.HOG0004107	OG0003339	n0	WP_035148875.1	WP_096655528.1		WP_096689231.1	WP_096689231.1	WP_015196191.1	WP_223984463.1
N0.HOG0004108	OG0003340	n0	WP_035148890.1	WP_096660226.1		WP_096690813.1	WP_096690813.1	WP_015196512.1	WP_223975733.1
N0.HOG0004109	OG0003341	n0	WP_035148896.1	WP_096652561.1		WP_096684895.1	WP_096684895.1	WP_015199442.1	WP_223978150.1
N0.HOG0004110	OG0003342	n0	WP_035148924.1	WP_096661331.1		WP_096692972.1	WP_096692972.1	WP_015198242.1	WP_224174918.1
N0.HOG0004111	OG0003343	n0	WP_035149016.1	WP_096656985.1		WP_096691320.1	WP_096691320.1		WP_224177290.1, WP_224174204.1
N0.HOG0004112	OG0003344	n0	WP_035149042.1		WP_096625960.1	WP_096688281.1	WP_096688281.1	WP_015197651.1	WP_223972555.1
N0.HOG0004113	OG0003345	n1	WP_035149050.1						WP_223979627.1
N0.HOG0004114	OG0003345	n2	WP_035150423.1			WP_096693339.1	WP_096693339.1		WP_223977595.1
N0.HOG0004115	OG0003346	n0	WP_035149054.1		WP_096625938.1	WP_096689437.1	WP_096689437.1	WP_015198877.1	WP_223987255.1
N0.HOG0004116	OG0003347	n0	WP_035149068.1	WP_096657579.1	WP_096624670.1	WP_096686852.1	WP_096686852.1		WP_223986050.1
N0.HOG0004117	OG0003348	n0	WP_035149074.1		WP_096624720.1	WP_096693444.1	WP_096693444.1	WP_015196717.1	WP_223990261.1
N0.HOG0004118	OG0003349	n0	WP_035149130.1, WP_035149132.1	WP_096657983.1		WP_096693238.1	WP_096693238.1		WP_223983664.1
N0.HOG0004119	OG0003350	n0	WP_035149147.1	WP_096653997.1		WP_096684105.1	WP_096684105.1		WP_224177801.1, WP_224176403.1
N0.HOG0004120	OG0003351	n0	WP_035149224.1	WP_096660762.1	WP_096624097.1	WP_096689228.1	WP_096689228.1		WP_223991279.1
N0.HOG0004121	OG0003352	n0	WP_035149226.1	WP_096660763.1	WP_096620384.1	WP_096689226.1	WP_096689226.1		WP_223984921.1
N0.HOG0004122	OG0003353	n0	WP_035149230.1	WP_096661113.1		WP_096686854.1	WP_096686854.1	WP_015196716.1	WP_223986052.1
N0.HOG0004123	OG0003354	n0	WP_035149362.1	WP_096661002.1	WP_096621445.1	WP_096684917.1	WP_096684917.1		WP_223977991.1
N0.HOG0004124	OG0003355	n0	WP_035149390.1	WP_096656695.1		WP_096686907.1	WP_096686907.1	WP_015196856.1	WP_223987886.1
N0.HOG0004125	OG0003356	n0	WP_035149430.1	WP_096656671.1		WP_096689177.1	WP_096689177.1	WP_015199403.1	WP_224179369.1
N0.HOG0004126	OG0003357	n0	WP_035149499.1	WP_096654526.1		WP_096691240.1	WP_096691240.1	WP_015198784.1	WP_255666783.1
N0.HOG0004127	OG0003358	n0	WP_035149539.1		WP_096624509.1	WP_096684915.1	WP_096684915.1	WP_015197686.1	WP_223977992.1
N0.HOG0004128	OG0003359	n0	WP_035149601.1	WP_096652615.1	WP_096621325.1	WP_096687274.1	WP_096687274.1		WP_224174616.1
N0.HOG0004129	OG0003360	n0	WP_035149630.1		WP_096621365.1	WP_096692664.1	WP_096692664.1	WP_015200389.1	WP_223977331.1
N0.HOG0004130	OG0003361	n0	WP_035149643.1		WP_096621301.1	WP_096689683.1	WP_096689683.1	WP_015197797.1	WP_223973671.1
N0.HOG0004131	OG0003362	n0	WP_035149672.1	WP_096655566.1	WP_096620564.1	WP_096693201.1	WP_096693201.1	WP_015198677.1	
N0.HOG0004132	OG0003363	n0	WP_035149742.1	WP_096657742.1		WP_096690354.1	WP_096690354.1	WP_041740962.1	WP_224178040.1
N0.HOG0004133	OG0003364	n0	WP_035149839.1			WP_096694524.1, WP_096694632.1	WP_096694524.1, WP_096694632.1		WP_223983216.1
N0.HOG0004134	OG0003365	n0	WP_035149862.1	WP_096652271.1		WP_096693041.1	WP_096693041.1	WP_083866319.1	WP_233787696.1
N0.HOG0004135	OG0003366	n0	WP_035149867.1	WP_096659861.1		WP_096693043.1	WP_096693043.1		WP_223977528.1, WP_224174724.1
N0.HOG0004136	OG0003367	n0	WP_035149874.1	WP_096655775.1	WP_096620897.1	WP_096689076.1	WP_096689076.1	WP_015199868.1	
N0.HOG0004137	OG0003368	n0	WP_035149875.1	WP_096660806.1	WP_096621595.1	WP_096692888.1	WP_096692888.1		WP_223977548.1
N0.HOG0004138	OG0003369	n0	WP_035149892.1	WP_096656570.1	WP_096622636.1	WP_096688357.1	WP_096688357.1		WP_223979670.1
N0.HOG0004139	OG0003370	n0	WP_035149964.1	WP_096656839.1		WP_096690557.1	WP_096690557.1	WP_015197756.1	WP_224177644.1
N0.HOG0004140	OG0003371	n0	WP_035149996.1		WP_096621414.1	WP_096694284.1	WP_096694284.1	WP_015199690.1	WP_224178436.1
N0.HOG0004141	OG0003372	n0	WP_035150022.1		WP_096621291.1	WP_096688621.1, WP_096689972.1	WP_096688621.1, WP_096689972.1		
N0.HOG0004142	OG0003373	n0	WP_035150554.1, WP_035150040.1	WP_096657494.1		WP_096689159.1	WP_096689159.1	WP_015198904.1	
N0.HOG0004143	OG0003374	n0	WP_035150044.1	WP_096661185.1		WP_096695325.1	WP_096695325.1	WP_015198901.1	WP_224174311.1
N0.HOG0004144	OG0003375	n0	WP_035150087.1	WP_096653954.1		WP_096692140.1	WP_096692140.1	WP_015198047.1	WP_223990355.1
N0.HOG0004145	OG0003376	n0	WP_035150089.1	WP_096653956.1		WP_096692139.1	WP_096692139.1	WP_015198048.1	WP_224176932.1
N0.HOG0004146	OG0003377	n0	WP_035150134.1	WP_096659367.1		WP_096690600.1	WP_096690600.1	WP_015200752.1	WP_223974725.1
N0.HOG0004147	OG0003378	n0	WP_035150136.1	WP_096659365.1		WP_096694361.1	WP_096694361.1	WP_015200753.1	WP_223974723.1
N0.HOG0004148	OG0003379	n0	WP_035150245.1			WP_096692596.1, WP_096694486.1	WP_096692596.1, WP_096694486.1		WP_224176979.1
N0.HOG0004149	OG0003380	n0	WP_035150295.1	WP_096661305.1	WP_096620138.1	WP_096684788.1	WP_096684788.1		WP_224175403.1
N0.HOG0004150	OG0003381	n0	WP_035157718.1, WP_035150405.1			WP_096693315.1	WP_096693315.1	WP_015196487.1	WP_224176506.1
N0.HOG0004151	OG0003382	n0	WP_035150458.1		WP_096624590.1	WP_096684562.1	WP_096684562.1	WP_015199522.1	WP_223978109.1
N0.HOG0004152	OG0003383	n0	WP_035150572.1	WP_096655741.1		WP_096685358.1	WP_096685358.1	WP_015196486.1	WP_223978246.1
N0.HOG0004153	OG0003384	n0	WP_035150607.1		WP_096620207.1	WP_096688471.1	WP_096688471.1	WP_015196656.1	WP_223986183.1
N0.HOG0004154	OG0003385	n0	WP_035150611.1	WP_096657103.1		WP_096688775.1	WP_096688775.1	WP_015198938.1	WP_224178727.1
N0.HOG0004155	OG0003386	n0	WP_035150708.1		WP_096620582.1	WP_096689775.1	WP_096689775.1	WP_015200541.1	WP_224174778.1
N0.HOG0004156	OG0003387	n0	WP_035150726.1	WP_096656017.1	WP_096620380.1	WP_096692711.1	WP_096692711.1		WP_224176538.1
N0.HOG0004157	OG0003388	n0	WP_035150733.1	WP_096655544.1	WP_096624454.1	WP_096692090.1	WP_096692090.1		WP_223990438.1
N0.HOG0004158	OG0003389	n0	WP_035150763.1	WP_096655746.1		WP_096684912.1	WP_096684912.1	WP_015200777.1	WP_224175440.1
N0.HOG0004159	OG0003390	n0	WP_035150786.1, WP_035150784.1	WP_096652589.1		WP_096691328.1	WP_096691328.1		WP_224177286.1
N0.HOG0004160	OG0003391	n0	WP_035150792.1	WP_096656965.1	WP_096626239.1	WP_096694499.1	WP_096694499.1		WP_223976698.1
N0.HOG0004161	OG0003392	n0	WP_035150809.1		WP_096622253.1	WP_096694040.1, WP_096684793.1	WP_096694040.1, WP_096684793.1		
N0.HOG0004162	OG0003393	n0	WP_035150906.1	WP_096658015.1	WP_096619806.1	WP_096692753.1	WP_096692753.1		WP_224179709.1
N0.HOG0004163	OG0003394	n0	WP_035150928.1		WP_096626259.1	WP_096693866.1	WP_096693866.1		WP_224180188.1, WP_224175522.1
N0.HOG0004164	OG0003395	n0	WP_035150990.1, WP_035153720.1			WP_096689932.1	WP_096689932.1	WP_015197354.1	WP_223972462.1
N0.HOG0004165	OG0003396	n0	WP_035151056.1	WP_096660586.1		WP_096687468.1	WP_096687468.1	WP_158333175.1	WP_223971633.1
N0.HOG0004166	OG0003397	n1	WP_035157580.1		WP_096620102.1, WP_096620103.1				WP_223970948.1
N0.HOG0004167	OG0003397	n4	WP_035151060.1		WP_096620110.1				
N0.HOG0004168	OG0003398	n0	WP_046814736.1, WP_035151073.1			WP_096685270.1, WP_096685267.1	WP_096685270.1, WP_096685267.1		
N0.HOG0004169	OG0003399	n0	WP_046814737.1, WP_035151075.1			WP_096685262.1, WP_096685910.1	WP_096685262.1, WP_096685910.1		
N0.HOG0004170	OG0003400	n0	WP_035151143.1		WP_096625906.1	WP_096686051.1	WP_096686051.1	WP_015197228.1	WP_224175115.1
N0.HOG0004171	OG0003401	n0	WP_035151147.1	WP_096654041.1	WP_096621319.1	WP_096694757.1	WP_096694757.1		WP_224174166.1
N0.HOG0004172	OG0003402	n0	WP_035151208.1		WP_096622460.1	WP_096692357.1	WP_096692357.1	WP_015197672.1	WP_026093396.1
N0.HOG0004173	OG0003403	n0	WP_035151214.1	WP_096660870.1		WP_096692352.1	WP_096692352.1	WP_015197675.1	WP_223976801.1
N0.HOG0004174	OG0003404	n0	WP_035151217.1	WP_096660871.1		WP_096691872.1	WP_096691872.1		WP_224175220.1, WP_223976803.1
N0.HOG0004175	OG0003405	n0	WP_035151221.1	WP_096660872.1	WP_096622466.1	WP_096691873.1	WP_096691873.1		WP_223976804.1
N0.HOG0004176	OG0003406	n0	WP_035151253.1	WP_096655574.1		WP_096692033.1	WP_096692033.1	WP_015199205.1	WP_224179494.1
N0.HOG0004177	OG0003407	n0	WP_035151289.1	WP_096654566.1		WP_096685011.1	WP_096685011.1	WP_015196537.1	WP_127085630.1
N0.HOG0004178	OG0003408	n0	WP_035151307.1		WP_096623977.1	WP_096694386.1	WP_096694386.1	WP_015196828.1	WP_223989325.1
N0.HOG0004179	OG0003409	n0	WP_035151347.1		WP_096621063.1	WP_096692709.1	WP_096692709.1	WP_015198604.1	WP_224176544.1
N0.HOG0004180	OG0003410	n0	WP_035151363.1	WP_096658069.1		WP_096692521.1	WP_096692521.1	WP_015199851.1	WP_073620405.1
N0.HOG0004181	OG0003411	n0	WP_035151437.1	WP_096656211.1	WP_096621956.1	WP_096686619.1	WP_096686619.1		WP_224173944.1
N0.HOG0004182	OG0003412	n0	WP_035151464.1	WP_096656548.1		WP_096691435.1	WP_096691435.1	WP_041740563.1	WP_224175356.1
N0.HOG0004183	OG0003413	n0	WP_035151482.1	WP_096652751.1		WP_096688458.1	WP_096688458.1	WP_015196308.1	WP_223986987.1
N0.HOG0004184	OG0003414	n0	WP_035151551.1	WP_096658443.1	WP_096623122.1	WP_096692408.1	WP_096692408.1	WP_015200813.1	
N0.HOG0004185	OG0003415	n0	WP_035151585.1			WP_096689711.1, WP_096690290.1	WP_096689711.1, WP_096690290.1		WP_223990513.1
N0.HOG0004186	OG0003416	n0	WP_035151625.1	WP_096658538.1	WP_197707057.1			WP_015198451.1	WP_224174484.1, WP_224177071.1
N0.HOG0004187	OG0003417	n0	WP_035151640.1, WP_035152028.1	WP_096661357.1		WP_096689756.1	WP_096689756.1	WP_015198068.1	
N0.HOG0004188	OG0003418	n0	WP_035151718.1	WP_096661671.1, WP_096654932.1		WP_096691146.1	WP_096691146.1		WP_224177124.1
N0.HOG0004189	OG0003419	n0	WP_035151740.1	WP_096661097.1		WP_096688063.1	WP_096688063.1	WP_015199213.1	WP_224174182.1
N0.HOG0004190	OG0003420	n0	WP_035151878.1, WP_035151881.1, WP_046814755.1, WP_035152424.1, WP_035153161.1, WP_035151816.1						
N0.HOG0004191	OG0003421	n0	WP_035151871.1, WP_035153135.1	WP_096658633.1					WP_224175295.1, WP_224179749.1, WP_224178573.1
N0.HOG0004192	OG0003422	n0	WP_035151912.1	WP_096657507.1		WP_096686657.1	WP_096686657.1		WP_224175834.1, WP_224180105.1
N0.HOG0004193	OG0003423	n0	WP_035151958.1			WP_096693830.1	WP_096693830.1	WP_015198355.1	WP_255667690.1, WP_255667722.1
N0.HOG0004194	OG0003424	n0	WP_035151976.1	WP_096657503.1, WP_096661386.1, WP_096657386.1				WP_041740426.1, WP_015198352.1	
N0.HOG0004195	OG0003425	n0	WP_035152145.1	WP_096652559.1		WP_096688032.1	WP_096688032.1		WP_224176274.1, WP_224177043.1
N0.HOG0004196	OG0003426	n0	WP_035153935.1, WP_035152164.1			WP_096694936.1	WP_096694936.1	WP_015199227.1	WP_224174257.1
N0.HOG0004197	OG0003427	n1	WP_035152221.1						WP_223979610.1
N0.HOG0004198	OG0003427	n2	WP_035152211.1, WP_035152351.1	WP_096659416.1					WP_223979314.1
N0.HOG0004199	OG0003428	n0	WP_035152274.1	WP_096655633.1		WP_096689631.1	WP_096689631.1		WP_224176261.1, WP_224177884.1
N0.HOG0004200	OG0003429	n0	WP_035152313.1		WP_096621170.1	WP_096685669.1	WP_096685669.1		WP_224176242.1, WP_223972836.1
N0.HOG0004201	OG0003430	n0	WP_035152416.1	WP_096658641.1		WP_096688055.1, WP_096690511.1	WP_096688055.1, WP_096690511.1		
N0.HOG0004202	OG0003431	n0	WP_035152471.1	WP_096659261.1		WP_096688991.1	WP_096688991.1	WP_015200622.1	WP_255666189.1
N0.HOG0004203	OG0003432	n0	WP_035152494.1	WP_096655390.1	WP_096620388.1	WP_096692757.1	WP_096692757.1		WP_223977664.1
N0.HOG0004204	OG0003433	n0	WP_035152596.1	WP_096659392.1	WP_096622300.1	WP_096694445.1	WP_096694445.1		WP_223973268.1
N0.HOG0004205	OG0003434	n0	WP_035152608.1			WP_096691440.1	WP_096691440.1	WP_015197996.1, WP_015198107.1	WP_224177591.1
N0.HOG0004206	OG0003435	n0	WP_035152633.1	WP_096657555.1	WP_096620286.1	WP_096684196.1	WP_096684196.1	WP_015196159.1	
N0.HOG0004207	OG0003436	n0	WP_035152639.1	WP_096657558.1	WP_096620289.1	WP_096684199.1	WP_096684199.1	WP_015196156.1	
N0.HOG0004208	OG0003437	n0	WP_035152788.1	WP_096661574.1		WP_096692970.1	WP_096692970.1	WP_238993768.1	WP_224176636.1
N0.HOG0004209	OG0003438	n0	WP_035152793.1, WP_035156008.1			WP_096692693.1	WP_096692693.1	WP_015197504.1	WP_224176553.1
N0.HOG0004210	OG0003439	n0	WP_035152874.1		WP_096620307.1	WP_096689085.1	WP_096689085.1	WP_015199417.1	WP_223986426.1
N0.HOG0004211	OG0003440	n0	WP_035152886.1		WP_096620576.1, WP_096623138.1	WP_096694201.1	WP_096694201.1		WP_224176214.1
N0.HOG0004212	OG0003441	n0	WP_035152897.1	WP_096655944.1	WP_096620266.1	WP_096692867.1	WP_096692867.1		WP_223990557.1
N0.HOG0004213	OG0003442	n0	WP_035152905.1		WP_096622619.1	WP_096686555.1	WP_096686555.1	WP_015200673.1	WP_019490676.1
N0.HOG0004214	OG0003443	n0	WP_035152917.1		WP_096622791.1	WP_096694754.1	WP_096694754.1	WP_015200506.1	WP_223979900.1
N0.HOG0004215	OG0003444	n0	WP_035152919.1		WP_096622789.1	WP_096694755.1	WP_096694755.1	WP_015200507.1	WP_224176326.1
N0.HOG0004216	OG0003445	n0	WP_035153097.1	WP_096660220.1		WP_096692449.1	WP_096692449.1	WP_015199164.1	WP_223989780.1
N0.HOG0004217	OG0003446	n0	WP_035153176.1		WP_096626121.1	WP_096692468.1	WP_096692468.1	WP_015200535.1	WP_224179729.1
N0.HOG0004218	OG0003447	n0	WP_035153195.1	WP_096660314.1	WP_197707027.1	WP_096692848.1	WP_096692848.1		WP_223990597.1
N0.HOG0004219	OG0003448	n0	WP_035153205.1	WP_096660320.1	WP_096625725.1	WP_096686527.1	WP_096686527.1		WP_224173971.1
N0.HOG0004220	OG0003449	n0	WP_035153224.1		WP_096621344.1	WP_096686509.1	WP_096686509.1	WP_015197469.1	WP_223985883.1
N0.HOG0004221	OG0003450	n0	WP_035153343.1	WP_096659245.1	WP_096623611.1	WP_019494404.1	WP_019494404.1		WP_019494404.1
N0.HOG0004222	OG0003451	n0	WP_035153467.1	WP_096655860.1		WP_096691507.1	WP_096691507.1	WP_015196586.1	WP_223989474.1
N0.HOG0004223	OG0003452	n0	WP_035153474.1	WP_096656053.1		WP_096688740.1	WP_096688740.1	WP_015199484.1	WP_223983858.1
N0.HOG0004224	OG0003453	n0	WP_035153487.1		WP_172892777.1	WP_096685526.1	WP_096685526.1	WP_015197613.1	WP_223991098.1
N0.HOG0004225	OG0003454	n0	WP_035153517.1	WP_096657694.1	WP_096623040.1	WP_096689211.1	WP_096689211.1		WP_223984386.1
N0.HOG0004226	OG0003455	n0	WP_035153547.1	WP_096657707.1	WP_096626556.1	WP_096689953.1	WP_096689953.1	WP_015201009.1	
N0.HOG0004227	OG0003456	n0	WP_035153638.1	WP_096659067.1	WP_096625270.1	WP_096687358.1	WP_096687358.1		WP_224174633.1
N0.HOG0004228	OG0003457	n0	WP_035153639.1	WP_096661346.1, WP_096660371.1		WP_096686597.1	WP_096686597.1		WP_224173951.1
N0.HOG0004229	OG0003458	n0	WP_035153662.1	WP_096658290.1	WP_096620185.1	WP_096691825.1	WP_096691825.1		WP_224177224.1
N0.HOG0004230	OG0003459	n0	WP_035153685.1		WP_096620403.1	WP_096694215.1	WP_096694215.1	WP_015201102.1	WP_223991123.1
N0.HOG0004231	OG0003460	n0	WP_035153690.1			WP_096689064.1	WP_096689064.1	WP_015200584.1, WP_238993814.1	WP_223982020.1
N0.HOG0004232	OG0003461	n0	WP_035153710.1		WP_096624785.1	WP_096691716.1	WP_096691716.1	WP_015200952.1	WP_224179503.1
N0.HOG0004233	OG0003462	n0	WP_035153736.1	WP_096660423.1		WP_096690456.1	WP_096690456.1	WP_015198861.1	WP_223974542.1
N0.HOG0004234	OG0003463	n0	WP_035153756.1	WP_096660974.1		WP_096694398.1	WP_096694398.1		WP_224174722.1, WP_255666754.1
N0.HOG0004235	OG0003464	n0	WP_046814773.1, WP_035153768.1		WP_096622233.1	WP_096684161.1	WP_096684161.1		WP_223979371.1
N0.HOG0004236	OG0003465	n0	WP_035153777.1	WP_096660295.1		WP_096694003.1	WP_096694003.1	WP_015199518.1	WP_073621909.1
N0.HOG0004237	OG0003466	n0	WP_035153793.1	WP_096656573.1, WP_096652318.1	WP_096621841.1			WP_015199639.1	WP_223970206.1
N0.HOG0004238	OG0003467	n0	WP_035153807.1		WP_096624933.1	WP_096691698.1	WP_096691698.1	WP_015197179.1	WP_224177157.1
N0.HOG0004239	OG0003468	n0	WP_035153809.1	WP_096659237.1	WP_096626235.1	WP_096691699.1	WP_096691699.1		WP_223981051.1
N0.HOG0004240	OG0003469	n0	WP_035153849.1	WP_096660055.1		WP_096689035.1	WP_096689035.1	WP_015198609.1	WP_224178874.1
N0.HOG0004241	OG0003470	n0	WP_035153867.1	WP_096656561.1		WP_096685509.1	WP_096685509.1	WP_015200484.1	WP_224175159.1
N0.HOG0004242	OG0003471	n0	WP_035153875.1		WP_096624674.1	WP_096694474.1	WP_096694474.1	WP_015199565.1	WP_223976661.1
N0.HOG0004243	OG0003472	n0	WP_035153908.1		WP_096620261.1	WP_096693525.1	WP_096693525.1	WP_238993773.1	WP_224176346.1
N0.HOG0004244	OG0003473	n0	WP_035153925.1		WP_096622587.1	WP_096690147.1	WP_096690147.1	WP_041739839.1	WP_223988245.1
N0.HOG0004245	OG0003474	n0	WP_035153938.1			WP_096695318.1	WP_096695318.1	WP_158333196.1	WP_224180249.1, WP_127087208.1
N0.HOG0004246	OG0003475	n0	WP_035153972.1		WP_096622600.1	WP_096685541.1	WP_096685541.1	WP_015200167.1	WP_223972906.1
N0.HOG0004247	OG0003476	n0	WP_035154003.1		WP_096624171.1	WP_096694377.1	WP_096694377.1	WP_015197761.1	WP_223976154.1
N0.HOG0004248	OG0003477	n0	WP_035154016.1	WP_096654641.1		WP_096690601.1	WP_096690601.1	WP_015198723.1	WP_223974727.1
N0.HOG0004249	OG0003478	n0	WP_035154027.1	WP_096653063.1	WP_096622608.1	WP_096685126.1	WP_096685126.1		WP_223978205.1
N0.HOG0004250	OG0003479	n0	WP_035154041.1	WP_096653031.1		WP_096693476.1	WP_096693476.1	WP_015196286.1	WP_073616608.1
N0.HOG0004251	OG0003480	n0	WP_035154102.1		WP_096622639.1	WP_096687415.1	WP_096687415.1	WP_015197344.1	WP_223971427.1
N0.HOG0004252	OG0003481	n0	WP_035154109.1		WP_172892803.1	WP_096691330.1	WP_096691330.1	WP_015196365.1	WP_224177285.1
N0.HOG0004253	OG0003482	n0	WP_035154114.1	WP_096660413.1		WP_096691942.1	WP_096691942.1	WP_015200716.1	WP_223976891.1
N0.HOG0004254	OG0003483	n0	WP_035154154.1	WP_096660073.1		WP_096685695.1	WP_096685695.1	WP_015200688.1	WP_224175374.1
N0.HOG0004255	OG0003484	n0	WP_035154189.1	WP_096661242.1	WP_096621314.1	WP_096689025.1	WP_096689025.1		WP_224179579.1
N0.HOG0004256	OG0003485	n0	WP_035154191.1	WP_096658182.1	WP_096621313.1	WP_096689026.1	WP_096689026.1		WP_223986866.1
