HOG	OG	Gene Tree Parent Clade	336-3	NIES-267	NIES-3974	NIES-4071	NIES-4105	PCC_6303	PCC_7716
N3.HOG0005681	OG0004760	n1						WP_041739491.1	
N3.HOG0005682	OG0004760	n2						WP_041739542.1	
N3.HOG0005683	OG0004761	n0				WP_096692623.1	WP_096692623.1		WP_224176664.1
N3.HOG0005684	OG0004762	n0						WP_015197690.1	WP_224178287.1
N3.HOG0005685	OG0004763	n0				WP_096691632.1	WP_096691632.1		
N3.HOG0005686	OG0004764	n0				WP_096694765.1	WP_096694765.1		
N3.HOG0005687	OG0004765	n0				WP_096690380.1	WP_096690380.1	WP_015196911.1	
N3.HOG0005688	OG0004766	n0						WP_015197800.1	WP_127083395.1
N3.HOG0005689	OG0004767	n0						WP_015200705.1	
N3.HOG0005690	OG0004768	n0				WP_096693056.1	WP_096693056.1		WP_224176450.1
N3.HOG0005691	OG0004769	n0				WP_096688095.1	WP_096688095.1		WP_223977986.1
N3.HOG0005692	OG0004770	n0				WP_096694646.1	WP_096694646.1		WP_224179885.1
N3.HOG0005693	OG0004771	n0				WP_096689921.1	WP_096689921.1	WP_238993731.1	
N3.HOG0005694	OG0004772	n0				WP_096691358.1	WP_096691358.1		WP_223981919.1
N3.HOG0005695	OG0004773	n0				WP_096694331.1	WP_096694331.1		
N3.HOG0005696	OG0004774	n0				WP_096684754.1	WP_096684754.1		
N3.HOG0005697	OG0004775	n0				WP_096691576.1	WP_096691576.1		
N3.HOG0005698	OG0004776	n0						WP_015197044.1	WP_223972272.1
N3.HOG0005699	OG0004777	n0						WP_015195847.1	WP_224174097.1
N3.HOG0005700	OG0004778	n0						WP_015198960.1	WP_223972273.1
N3.HOG0005701	OG0004779	n0						WP_015196722.1	WP_223972274.1
N3.HOG0005702	OG0004780	n0						WP_015196721.1	WP_223972275.1
N3.HOG0005703	OG0004781	n0						WP_015199563.1	WP_223972276.1
N3.HOG0005704	OG0004782	n0						WP_015199562.1	WP_224174750.1
N3.HOG0005705	OG0004783	n0						WP_015196727.1	WP_019489891.1
N3.HOG0005706	OG0004784	n0						WP_015196726.1	WP_224174749.1
N3.HOG0005707	OG0004785	n0						WP_015196724.1	WP_224174747.1
N3.HOG0005708	OG0004786	n0						WP_015200460.1	WP_223972237.1
N3.HOG0005709	OG0004787	n0				WP_096694177.1	WP_096694177.1		WP_223984214.1
N3.HOG0005710	OG0004788	n0				WP_096690574.1	WP_096690574.1		WP_224178130.1
N3.HOG0005711	OG0004789	n0				WP_096690573.1	WP_096690573.1		WP_223974632.1
N3.HOG0005712	OG0004790	n0				WP_096689970.1	WP_096689970.1	WP_015200580.1	
N3.HOG0005713	OG0004791	n0				WP_096729140.1	WP_096691077.1		WP_223976296.1
N3.HOG0005714	OG0004792	n0						WP_015201114.1, WP_015198493.1	
N3.HOG0005715	OG0004793	n0						WP_015195903.1	
N3.HOG0005716	OG0004794	n0						WP_255348422.1	
N3.HOG0005717	OG0004796	n0				WP_096686269.1	WP_096686269.1		WP_223972733.1
N3.HOG0005718	OG0004797	n0						WP_238993843.1	WP_223974404.1
N3.HOG0005719	OG0004798	n0				WP_096689419.1	WP_096689419.1	WP_015200840.1	
N3.HOG0005720	OG0004799	n0						WP_015197415.1	
N3.HOG0005721	OG0004800	n0				WP_096691250.1	WP_096691250.1	WP_041739488.1	
N3.HOG0005722	OG0004801	n0				WP_096693171.1	WP_096693171.1		WP_223990167.1
N3.HOG0005723	OG0004802	n0							WP_224174721.1
N3.HOG0005724	OG0004803	n0							WP_224179728.1
N3.HOG0005725	OG0004804	n0				WP_096694991.1	WP_096694991.1		WP_224174577.1
N3.HOG0005726	OG0004805	n0				WP_096694286.1	WP_096694286.1		
N3.HOG0005727	OG0004806	n0				WP_096693353.1	WP_096693353.1		WP_223977606.1
N3.HOG0005728	OG0004807	n0				WP_096683851.1	WP_096683851.1		WP_224175446.1
N3.HOG0005729	OG0004808	n0							WP_224175988.1
N3.HOG0005730	OG0004809	n0				WP_096691275.1	WP_096691275.1		
N3.HOG0005731	OG0004810	n0						WP_015196844.1	
N3.HOG0005732	OG0004811	n0						WP_015196862.1	WP_170213553.1
N3.HOG0005733	OG0004812	n0				WP_096689206.1	WP_096689206.1		
N3.HOG0005734	OG0004813	n0				WP_096692348.1	WP_096692348.1		WP_224174463.1
N3.HOG0005735	OG0004814	n0				WP_096688624.1	WP_096688624.1		WP_223972219.1
N3.HOG0005736	OG0004815	n0				WP_096691134.1	WP_096691134.1		WP_224177111.1
N3.HOG0005737	OG0004816	n0				WP_096685667.1	WP_096685667.1		WP_223972835.1
N3.HOG0005738	OG0004817	n0				WP_096694717.1	WP_096694717.1	WP_238993723.1	
N3.HOG0005739	OG0004818	n0				WP_096691894.1	WP_096691894.1		WP_223976682.1
N3.HOG0005740	OG0004819	n0				WP_096685826.1	WP_096685826.1		WP_223978324.1
N3.HOG0005741	OG0004820	n0				WP_096690222.1	WP_096690222.1		WP_224178263.1
N3.HOG0005742	OG0004821	n0				WP_096690692.1	WP_096690692.1		WP_224178059.1
N3.HOG0005743	OG0004822	n0				WP_096693110.1	WP_096693110.1		WP_223990111.1
N3.HOG0005744	OG0004823	n0				WP_096690368.1	WP_096690368.1		WP_224178478.1
N3.HOG0005745	OG0004824	n0						WP_015196380.1	
N3.HOG0005746	OG0004825	n0				WP_096688936.1	WP_096688936.1	WP_041739651.1	
N3.HOG0005747	OG0004826	n0				WP_096688935.1	WP_096688935.1	WP_015198771.1	
N3.HOG0005748	OG0004827	n0				WP_096688892.1	WP_096688892.1		WP_223974037.1
N3.HOG0005749	OG0004828	n0				WP_096684766.1	WP_096684766.1		WP_223973403.1
N3.HOG0005750	OG0004829	n0				WP_096689532.1	WP_096689532.1		
N3.HOG0005751	OG0004830	n0							WP_223986322.1
N3.HOG0005752	OG0004831	n0				WP_096685954.1	WP_096685954.1		WP_224175247.1
N3.HOG0005753	OG0004832	n0				WP_096687999.1	WP_096687999.1	WP_015196289.1	
N3.HOG0005754	OG0004833	n0						WP_015198540.1	
N3.HOG0005755	OG0004834	n0						WP_015198284.1, WP_015198155.1, WP_238993813.1	
N3.HOG0005756	OG0004835	n0				WP_096693166.1	WP_096693166.1		WP_224176378.1
N3.HOG0005757	OG0004836	n0				WP_096684371.1	WP_096684371.1		WP_224179549.1
N3.HOG0005758	OG0004837	n0						WP_203225974.1	WP_223981778.1
N3.HOG0005759	OG0004838	n0						WP_015199758.1	
N3.HOG0005760	OG0004839	n0				WP_096693034.1	WP_096693034.1		
N3.HOG0005761	OG0004840	n0						WP_015199247.1	WP_223983826.1
N3.HOG0005762	OG0004841	n0				WP_096691626.1	WP_096691626.1		WP_223980720.1
N3.HOG0005763	OG0004842	n0						WP_015196641.1	WP_224180366.1
N3.HOG0005764	OG0004843	n0				WP_096683776.1	WP_096683776.1		
N3.HOG0005765	OG0004844	n0				WP_096692495.1	WP_096692495.1		WP_224176182.1
N3.HOG0005766	OG0004845	n0				WP_096684752.1	WP_096684752.1		
N3.HOG0005767	OG0004846	n0				WP_096695071.1	WP_096695071.1		
N3.HOG0005768	OG0004847	n0				WP_096687270.1	WP_096687270.1		WP_073618492.1
N3.HOG0005769	OG0004848	n0				WP_096687046.1	WP_096687046.1		WP_224178598.1
N3.HOG0005770	OG0004849	n0						WP_015173908.1	WP_224180336.1, WP_224180381.1
N3.HOG0005771	OG0004850	n0				WP_096687594.1	WP_096687594.1		WP_224179463.1
N3.HOG0005772	OG0004851	n0				WP_096691397.1	WP_096691397.1		WP_224179730.1
N3.HOG0005773	OG0004852	n0						WP_015197970.1	WP_223975385.1
N3.HOG0005774	OG0004854	n0						WP_015198483.1	
N3.HOG0005775	OG0004855	n0				WP_096686276.1	WP_096686276.1		WP_223972734.1
N3.HOG0005776	OG0004856	n0				WP_096694227.1	WP_096694227.1	WP_015200459.1	
N3.HOG0005777	OG0004857	n0						WP_015200102.1	WP_224175366.1
N3.HOG0005778	OG0004858	n0				WP_096693112.1	WP_096693112.1		WP_223990113.1
N3.HOG0005779	OG0004859	n0						WP_015196316.1	
N3.HOG0005780	OG0004860	n0				WP_096688347.1	WP_096688347.1		WP_223976230.1
N3.HOG0005781	OG0004861	n0				WP_096694554.1	WP_096694554.1		WP_224176505.1
N3.HOG0005782	OG0004862	n0				WP_096692178.1	WP_096692178.1		WP_224176917.1
N3.HOG0005783	OG0004863	n0				WP_096691156.1	WP_096691156.1		
N3.HOG0005784	OG0004864	n0						WP_015198407.1	WP_224175395.1
N3.HOG0005785	OG0004865	n0				WP_096687806.1	WP_096687806.1		WP_223970711.1
N3.HOG0005786	OG0004866	n0				WP_096685638.1	WP_096685638.1		WP_223979263.1
N3.HOG0005787	OG0004867	n0				WP_096688122.1	WP_096688122.1	WP_158333177.1	
N3.HOG0005788	OG0004868	n0				WP_096691357.1	WP_096691357.1		WP_223981922.1
N3.HOG0005789	OG0004869	n0						WP_203225944.1	WP_223983875.1
N3.HOG0005790	OG0004870	n0				WP_096690568.1	WP_096690568.1		WP_224178134.1
N3.HOG0005791	OG0004871	n0				WP_096694078.1	WP_096694078.1		WP_223986067.1
N3.HOG0005792	OG0004872	n0							WP_224177785.1, WP_224176281.1
N3.HOG0005793	OG0004873	n0						WP_015196264.1	
N3.HOG0005794	OG0004874	n0						WP_015198198.1	WP_224175814.1
N3.HOG0005795	OG0004875	n0				WP_096685930.1	WP_096685930.1		WP_224175229.1
N3.HOG0005796	OG0004876	n0						WP_015201113.1	
N3.HOG0005797	OG0004877	n0				WP_096684160.1	WP_096684160.1		WP_223979369.1
N3.HOG0005798	OG0004878	n0				WP_096691607.1	WP_096691607.1		WP_224177040.1
N3.HOG0005799	OG0004879	n0				WP_096691750.1	WP_096691750.1		WP_224177178.1
N3.HOG0005800	OG0004880	n0				WP_096691306.1	WP_096691306.1		
N3.HOG0005801	OG0004881	n0							WP_224179918.1
N3.HOG0005802	OG0004882	n0						WP_015199964.1	WP_019490121.1
N3.HOG0005803	OG0004883	n0						WP_015197939.1	WP_224180411.1, WP_224177702.1
N3.HOG0005804	OG0004884	n0						WP_015200767.1	WP_255666548.1
N3.HOG0005805	OG0004885	n0						WP_015197341.1	
N3.HOG0005806	OG0004886	n0				WP_096688419.1	WP_096688419.1		WP_223982261.1
N3.HOG0005807	OG0004887	n0						WP_015173914.1	
N3.HOG0005808	OG0004888	n0							WP_224180237.1, WP_255666556.1
N3.HOG0005809	OG0004889	n0				WP_096685565.1	WP_096685565.1		
N3.HOG0005810	OG0004890	n0				WP_096693350.1	WP_096693350.1		WP_224176510.1
N3.HOG0005811	OG0004891	n0				WP_096690894.1	WP_096690894.1		WP_224177697.1
N3.HOG0005812	OG0004892	n0				WP_096689188.1	WP_096689188.1		WP_224176768.1
N3.HOG0005813	OG0004893	n0						WP_015199930.1, WP_015197292.1	
N3.HOG0005814	OG0004894	n0						WP_015198058.1	
N3.HOG0005815	OG0004895	n0						WP_015198260.1	WP_224179143.1, WP_224175302.1
N3.HOG0005816	OG0004896	n0				WP_096689002.1	WP_096689002.1		WP_224178863.1
N3.HOG0005817	OG0004897	n0						WP_015197873.1	WP_224178932.1
N3.HOG0005818	OG0004898	n0						WP_015197858.1	WP_224178917.1
N3.HOG0005819	OG0004899	n0				WP_096693571.1	WP_096693571.1		WP_224176323.1
N3.HOG0005820	OG0004900	n0				WP_096691960.1	WP_096691960.1	WP_035158640.1	
N3.HOG0005821	OG0004901	n0				WP_096690376.1	WP_096690376.1		WP_224179348.1
N3.HOG0005822	OG0004902	n0				WP_096684141.1	WP_096684141.1		WP_223978144.1
N3.HOG0005823	OG0004903	n0							WP_224176692.1
N3.HOG0005824	OG0004904	n0				WP_096686221.1	WP_096686221.1	WP_238993803.1	
N3.HOG0005825	OG0004905	n0				WP_096689755.1	WP_096689755.1		WP_224175993.1
N3.HOG0005826	OG0004906	n0				WP_096684698.1	WP_096684698.1		WP_223979934.1
N3.HOG0005827	OG0004908	n0				WP_096694090.1	WP_096694090.1		WP_224178600.1
N3.HOG0005828	OG0004909	n0				WP_096685179.1	WP_096685179.1		WP_223978048.1
N3.HOG0005829	OG0004910	n0				WP_096692599.1	WP_096692599.1		WP_224176671.1
N3.HOG0005830	OG0004911	n0				WP_096692600.1	WP_096692600.1		WP_223977243.1
N3.HOG0005831	OG0004912	n0				WP_096692601.1	WP_096692601.1		WP_223977245.1
N3.HOG0005832	OG0004913	n0				WP_096690797.1	WP_096690797.1		WP_224178610.1
N3.HOG0005833	OG0004914	n0						WP_015195913.1	WP_224176669.1, WP_224178781.1
N3.HOG0005834	OG0004915	n0				WP_096683969.1	WP_096683969.1		WP_224176056.1
N3.HOG0005835	OG0004916	n0				WP_096693690.1	WP_096693690.1		WP_224176202.1
N3.HOG0005836	OG0004917	n0				WP_096691505.1	WP_096691505.1		WP_224177419.1
N3.HOG0005837	OG0004918	n0				WP_096689521.1	WP_096689521.1		WP_224177838.1
N3.HOG0005838	OG0004919	n0				WP_096692309.1	WP_096692309.1		WP_223989867.1
N3.HOG0005839	OG0004920	n0				WP_096689535.1	WP_096689535.1		WP_224177840.1
N3.HOG0005840	OG0004921	n0				WP_096684763.1	WP_096684763.1		WP_224175464.1
N3.HOG0005841	OG0004922	n0				WP_096686041.1	WP_096686041.1	WP_015198811.1	
N3.HOG0005842	OG0004923	n0				WP_096689342.1	WP_096689342.1		WP_223978782.1
N3.HOG0005843	OG0004924	n0				WP_096688262.1	WP_096688262.1		WP_224175026.1
N3.HOG0005844	OG0004925	n0				WP_096690389.1	WP_096690389.1		WP_223988133.1
N3.HOG0005845	OG0004926	n0				WP_096689248.1	WP_096689248.1		
N3.HOG0005846	OG0004927	n0				WP_096685571.1	WP_096685571.1	WP_015200154.1	
N3.HOG0005847	OG0004928	n0				WP_096689542.1	WP_096689542.1		WP_224177848.1
N3.HOG0005848	OG0004929	n0				WP_096690676.1	WP_096690676.1		WP_224178062.1
N3.HOG0005849	OG0004930	n0				WP_096693438.1	WP_096693438.1		WP_224178092.1
N3.HOG0005850	OG0004931	n0				WP_096685211.1	WP_096685211.1		WP_223978038.1
N3.HOG0005851	OG0004932	n0				WP_096691957.1	WP_096691957.1		WP_224177410.1
N3.HOG0005852	OG0004933	n0				WP_096688476.1	WP_096688476.1		
N3.HOG0005853	OG0004934	n0				WP_096693154.1	WP_096693154.1		WP_223971181.1
N3.HOG0005854	OG0004935	n0				WP_096686402.1	WP_096686402.1		WP_223985976.1
N3.HOG0005855	OG0004936	n0				WP_096692365.1	WP_096692365.1		WP_223976789.1
N3.HOG0005856	OG0004937	n0				WP_096692573.1	WP_096692573.1		WP_223977113.1
N3.HOG0005857	OG0004938	n0				WP_096690900.1	WP_096690900.1		WP_224177693.1
N3.HOG0005858	OG0004939	n0				WP_096688736.1	WP_096688736.1		WP_223983841.1
N3.HOG0005859	OG0004940	n0				WP_096689382.1	WP_096689382.1		WP_224178477.1
N3.HOG0005860	OG0004941	n0				WP_096691387.1	WP_096691387.1		WP_224177253.1
N3.HOG0005861	OG0004942	n0				WP_096687423.1	WP_096687423.1	WP_015196897.1	
N3.HOG0005862	OG0004943	n0				WP_096691376.1	WP_096691376.1		WP_223985900.1
N3.HOG0005863	OG0004944	n0				WP_096690740.1	WP_096690740.1		WP_223976053.1
N3.HOG0005864	OG0004945	n0				WP_096684517.1	WP_096684517.1		WP_223978733.1
N3.HOG0005865	OG0004946	n0				WP_096687901.1	WP_096687901.1		WP_224175495.1
N3.HOG0005866	OG0004947	n0				WP_096691157.1	WP_096691157.1		WP_224177377.1
N3.HOG0005867	OG0004949	n0						WP_015196523.1	WP_224175524.1
N3.HOG0005868	OG0004950	n0						WP_015196524.1	WP_223978138.1
N3.HOG0005869	OG0004951	n0				WP_096686718.1	WP_096686718.1		WP_224177707.1
N3.HOG0005870	OG0004952	n0				WP_096688234.1	WP_096688234.1		WP_223983757.1
N3.HOG0005871	OG0004953	n0				WP_096686144.1	WP_096686144.1		WP_224175615.1
N3.HOG0005872	OG0004954	n0							WP_223973441.1, WP_223979571.1, WP_223979451.1
N3.HOG0005873	OG0004955	n1							WP_223970435.1
N3.HOG0005874	OG0004955	n2							WP_224174104.1
N3.HOG0005875	OG0004956	n0							WP_255666261.1, WP_223970354.1
N3.HOG0005876	OG0004957	n0				WP_096687903.1	WP_096687903.1		WP_223978233.1
N3.HOG0005877	OG0004958	n0				WP_096694544.1	WP_096694544.1		WP_223990147.1
N3.HOG0005878	OG0004959	n0				WP_096687577.1	WP_096687577.1		WP_224179431.1
N3.HOG0005879	OG0004960	n0				WP_096687578.1	WP_096687578.1		WP_224179432.1
N3.HOG0005880	OG0004961	n0				WP_096688810.1	WP_096688810.1		WP_224177897.1
N3.HOG0005881	OG0004962	n0				WP_096683982.1	WP_096683982.1		WP_224175540.1
N3.HOG0005882	OG0004963	n0				WP_096683981.1	WP_096683981.1		WP_224175541.1
N3.HOG0005883	OG0004964	n0				WP_096683976.1	WP_096683976.1		WP_224176600.1
N3.HOG0005884	OG0004965	n0				WP_096691580.1	WP_096691580.1		WP_224177237.1
N3.HOG0005885	OG0004966	n0				WP_096691000.1	WP_096691000.1	WP_015196589.1	
N3.HOG0005886	OG0004967	n0				WP_096690146.1	WP_096690146.1		
N3.HOG0005887	OG0004968	n0				WP_096688581.1	WP_096688581.1		WP_224174808.1
N3.HOG0005888	OG0004969	n0				WP_096693183.1	WP_096693183.1		WP_224176391.1
N3.HOG0005889	OG0004970	n0				WP_096693181.1	WP_096693181.1		WP_224176390.1
N3.HOG0005890	OG0004971	n0				WP_096693178.1	WP_096693178.1		WP_224176389.1
N3.HOG0005891	OG0004972	n0				WP_096687949.1	WP_096687949.1		WP_224179634.1
N3.HOG0005892	OG0004973	n0				WP_096688893.1	WP_096688893.1		WP_224177983.1
N3.HOG0005893	OG0004974	n0				WP_096695224.1	WP_096695224.1		WP_223977540.1
N3.HOG0005894	OG0004975	n0				WP_096694222.1	WP_096694222.1		WP_223991110.1
N3.HOG0005895	OG0004976	n0				WP_096688453.1	WP_096688453.1		WP_224179230.1
N3.HOG0005896	OG0004978	n0				WP_096692984.1	WP_096692984.1		WP_224176641.1
N3.HOG0005897	OG0004979	n0				WP_096694551.1	WP_096694551.1		WP_224174167.1
N3.HOG0005898	OG0004980	n0							WP_224180149.1, WP_224175071.1
N3.HOG0005899	OG0004981	n0				WP_096683977.1	WP_096683977.1		WP_224176601.1
N3.HOG0005900	OG0004982	n0				WP_096684366.1	WP_096684366.1		
N3.HOG0005901	OG0004983	n0				WP_096684375.1	WP_096684375.1		WP_223974410.1
N3.HOG0005902	OG0004984	n0				WP_096684123.1	WP_096684123.1		WP_224176846.1
N3.HOG0005903	OG0004985	n0				WP_096692383.1	WP_096692383.1		WP_224177452.1
N3.HOG0005904	OG0004986	n0				WP_096692384.1	WP_096692384.1		WP_224177453.1
N3.HOG0005905	OG0004987	n0				WP_096688038.1	WP_096688038.1		WP_223970581.1
N3.HOG0005906	OG0004988	n0						WP_015198746.1	WP_224178357.1
N3.HOG0005907	OG0004989	n0				WP_096690915.1	WP_096690915.1		WP_224179360.1
N3.HOG0005908	OG0004990	n0				WP_096693492.1	WP_096693492.1		WP_224179055.1
N3.HOG0005909	OG0004991	n0						WP_015200600.1	WP_224176688.1
N3.HOG0005910	OG0004992	n0				WP_096694247.1	WP_096694247.1		WP_223984467.1
N3.HOG0005911	OG0004993	n0				WP_096685433.1	WP_096685433.1		
N3.HOG0005912	OG0004994	n0				WP_096684509.1	WP_096684509.1		WP_223978728.1
N3.HOG0005913	OG0004995	n0				WP_096689119.1	WP_096689119.1		WP_224178534.1
N3.HOG0005914	OG0004996	n0				WP_096689118.1	WP_096689118.1		WP_127084470.1
N3.HOG0005915	OG0004997	n0				WP_096694240.1	WP_096694240.1		WP_224178535.1
N3.HOG0005916	OG0004998	n0				WP_096689754.1	WP_096689754.1		WP_224178564.1
N3.HOG0005917	OG0004999	n0				WP_096694289.1	WP_096694289.1		WP_223984079.1
N3.HOG0005918	OG0005000	n0				WP_096692953.1	WP_096692953.1		WP_224176625.1
N3.HOG0005919	OG0005001	n0				WP_096692952.1	WP_096692952.1		WP_223991000.1
N3.HOG0005920	OG0005002	n0				WP_096692946.1	WP_096692946.1		WP_224176624.1
N3.HOG0005921	OG0005003	n0				WP_096684496.1	WP_096684496.1		WP_224178455.1
N3.HOG0005922	OG0005004	n0				WP_096684497.1	WP_096684497.1		WP_224178456.1
N3.HOG0005923	OG0005005	n0				WP_096687844.1	WP_096687844.1		WP_223970143.1
N3.HOG0005924	OG0005006	n0				WP_096688372.1	WP_096688372.1		WP_223971836.1
N3.HOG0005925	OG0005007	n0				WP_096687575.1	WP_096687575.1		WP_224179272.1
N3.HOG0005926	OG0005008	n0				WP_096687576.1	WP_096687576.1		WP_073623540.1
N3.HOG0005927	OG0005009	n0				WP_096686255.1	WP_096686255.1		WP_223972727.1
N3.HOG0005928	OG0005010	n0				WP_096684048.1	WP_096684048.1		WP_223978621.1
N3.HOG0005929	OG0005011	n0				WP_096694235.1	WP_096694235.1		WP_224179151.1
N3.HOG0005930	OG0005012	n0				WP_096687527.1	WP_096687527.1		WP_224176028.1
N3.HOG0005931	OG0005013	n0				WP_096684389.1	WP_096684389.1		WP_224178193.1
N3.HOG0005932	OG0005014	n0				WP_096688138.1	WP_096688138.1		WP_224178617.1
N3.HOG0005933	OG0005015	n0				WP_096688139.1	WP_096688139.1		WP_224178616.1
N3.HOG0005934	OG0005016	n0				WP_096686225.1	WP_096686225.1		WP_224175343.1
N3.HOG0005935	OG0005017	n0				WP_096690424.1	WP_096690424.1		WP_224178136.1
N3.HOG0005936	OG0005018	n0				WP_096683948.1	WP_096683948.1		WP_224177179.1
N3.HOG0005937	OG0005019	n0				WP_096692874.1	WP_096692874.1		WP_224176445.1
N3.HOG0005938	OG0005020	n0				WP_096694756.1	WP_096694756.1		WP_224176328.1
N3.HOG0005939	OG0005021	n0				WP_096694204.1	WP_096694204.1		WP_224177374.1
N3.HOG0005940	OG0005022	n0				WP_096692390.1	WP_096692390.1		WP_223976755.1
N3.HOG0005941	OG0005023	n0				WP_096691965.1	WP_096691965.1		WP_224177399.1
N3.HOG0005942	OG0005024	n0				WP_096691966.1	WP_096691966.1		WP_224177398.1
N3.HOG0005943	OG0005025	n0				WP_096691658.1	WP_096691658.1		WP_223980852.1
N3.HOG0005944	OG0005026	n0				WP_096684333.1	WP_096684333.1		WP_224177486.1
N3.HOG0005945	OG0005027	n0				WP_096694767.1	WP_096694767.1	WP_015197071.1	
N3.HOG0005946	OG0005028	n0				WP_096690756.1	WP_096690756.1	WP_015197078.1	
N3.HOG0005947	OG0005029	n0				WP_096729149.1	WP_096691542.1		WP_224177523.1
N3.HOG0005948	OG0005030	n0				WP_096687651.1	WP_096687651.1		
N3.HOG0005949	OG0005031	n0				WP_096684408.1	WP_096684408.1		WP_223976533.1
N3.HOG0005950	OG0005032	n0				WP_096688306.1	WP_096688306.1		WP_223972513.1
N3.HOG0005951	OG0005033	n0				WP_096690017.1	WP_096690017.1		WP_224178773.1
N3.HOG0005952	OG0005034	n0				WP_096684137.1	WP_096684137.1		WP_223978136.1
N3.HOG0005953	OG0005035	n0				WP_096689883.1	WP_096689883.1		WP_223983562.1
N3.HOG0005954	OG0005036	n0							WP_255666705.1
N3.HOG0005955	OG0005037	n0				WP_096689880.1	WP_096689880.1		WP_223983560.1
N3.HOG0005956	OG0005038	n0				WP_096689583.1	WP_096689583.1		WP_223987656.1
N3.HOG0005957	OG0005039	n0				WP_096690857.1	WP_096690857.1		WP_223975618.1
N3.HOG0005958	OG0005040	n0				WP_096689962.1	WP_096689962.1		WP_224178530.1
N3.HOG0005959	OG0005041	n0				WP_096684472.1	WP_096684472.1		WP_224176909.1
N3.HOG0005960	OG0005042	n0				WP_096686894.1	WP_096686894.1		WP_224179260.1
N3.HOG0005961	OG0005043	n0				WP_096689434.1	WP_096689434.1		WP_223987237.1
N3.HOG0005962	OG0005044	n0				WP_096687505.1	WP_096687505.1		WP_224175239.1
N3.HOG0005963	OG0005045	n0				WP_096690280.1	WP_096690280.1		WP_223991464.1
N3.HOG0005964	OG0005046	n0				WP_096688619.1	WP_096688619.1		WP_223972225.1
N3.HOG0005965	OG0005047	n0				WP_096686201.1	WP_096686201.1		WP_223975441.1
N3.HOG0005966	OG0005048	n0				WP_096686199.1	WP_096686199.1		WP_223975442.1
N3.HOG0005967	OG0005049	n0				WP_096688381.1	WP_096688381.1		WP_224179252.1
N3.HOG0005968	OG0005050	n0				WP_096688209.1	WP_096688209.1		WP_223986492.1
N3.HOG0005969	OG0005051	n0				WP_096689613.1	WP_096689613.1		WP_223975986.1
N3.HOG0005970	OG0005052	n0				WP_096689061.1	WP_096689061.1		
N3.HOG0005971	OG0005053	n0				WP_096691443.1	WP_096691443.1		WP_019493174.1
N3.HOG0005972	OG0005054	n0				WP_096687067.1	WP_096687067.1		WP_223986793.1
N3.HOG0005973	OG0005055	n0				WP_096694567.1	WP_096694567.1	WP_015196643.1	
N3.HOG0005974	OG0005056	n0				WP_096688146.1	WP_096688146.1		WP_223977407.1
N3.HOG0005975	OG0005057	n0				WP_096692417.1	WP_096692417.1		
N3.HOG0005976	OG0005058	n0				WP_096692537.1	WP_096692537.1		WP_223989596.1
N3.HOG0005977	OG0005060	n0				WP_096688388.1	WP_096688388.1		WP_223987810.1
N3.HOG0005978	OG0005061	n0				WP_096689537.1	WP_096689537.1		WP_255666860.1
N3.HOG0005979	OG0005062	n0				WP_096689997.1	WP_096689997.1		WP_224176239.1
N3.HOG0005980	OG0005063	n0				WP_096688442.1	WP_096688442.1		WP_223987740.1
