Orthogroup	336-3	PCC_7716
OG0003491	WP_035154328.1	WP_223972502.1
OG0003492	WP_035154373.1	WP_224179244.1
OG0003494	WP_035154417.1	WP_223974693.1
OG0003495	WP_035154494.1	WP_224177187.1
OG0003496	WP_035154525.1	WP_224174632.1
OG0003497	WP_035154534.1	WP_224177861.1
OG0003498	WP_035154567.1	WP_224178023.1
OG0003499	WP_035154590.1	WP_224177546.1
OG0003500	WP_035154618.1	WP_223974521.1
OG0003501	WP_035154621.1	WP_223971396.1
OG0003502	WP_035154624.1, WP_035154626.1, WP_035154625.1, WP_035154628.1, WP_035154627.1	WP_224180521.1
OG0003503	WP_035154710.1	WP_223973769.1
OG0003504	WP_035154739.1, WP_035154722.1	WP_223970951.1
OG0003505	WP_035154748.1	WP_224175204.1
OG0003506	WP_035154754.1	WP_223989385.1
OG0003507	WP_035154769.1	WP_224178722.1
OG0003508	WP_035154772.1	WP_224178724.1
OG0003509	WP_035154838.1	WP_224177974.1
OG0003510	WP_035154845.1	WP_224177638.1
OG0003511	WP_035154898.1	WP_223985925.1
OG0003512	WP_035154908.1	WP_224178397.1
OG0003513	WP_035154911.1	WP_224178396.1
OG0003514	WP_035154925.1	WP_223981160.1
OG0003515	WP_035154956.1	WP_223987613.1
OG0003516	WP_035154973.1	WP_224175088.1
OG0003518	WP_035155108.1	WP_223987249.1
OG0003519	WP_035155111.1	WP_224178700.1
OG0003520	WP_035155135.1	WP_223981481.1
OG0003521	WP_035155245.1	WP_223971184.1
OG0003522	WP_035155290.1	WP_223976580.1
OG0003523	WP_035155335.1	WP_223973422.1
OG0003524	WP_035155354.1, WP_035158560.1, WP_035155351.1	WP_223990192.1
OG0003525	WP_035155363.1	WP_223985704.1
OG0003526	WP_035155378.1	WP_224179358.1
OG0003527	WP_035155381.1	WP_224176965.1
OG0003528	WP_035155384.1	WP_224176418.1
OG0003529	WP_035155426.1	WP_224175369.1
OG0003530	WP_035155463.1	WP_224178789.1
OG0003531	WP_035155482.1	WP_223982924.1
OG0003532	WP_035155542.1	WP_224174815.1
OG0003533	WP_035155550.1	WP_223970662.1
OG0003534	WP_035155570.1	WP_224174694.1
OG0003535	WP_035155773.1	WP_223981118.1
OG0003536	WP_035155808.1	WP_224179198.1
OG0003537	WP_035155817.1	WP_224177726.1
OG0003538	WP_035155857.1	WP_224175057.1
OG0003539	WP_035155917.1	WP_223987751.1
OG0003540	WP_035155943.1	WP_224177616.1
OG0003541	WP_035155946.1	WP_223989453.1
OG0003542	WP_035156078.1	WP_223975298.1
OG0003543	WP_035156159.1	WP_019492345.1
OG0003544	WP_035156233.1	WP_224177917.1
OG0003545	WP_035156283.1	WP_224176744.1
OG0003546	WP_035156290.1	WP_224179480.1
OG0003547	WP_035156320.1	WP_224178224.1, WP_224175404.1
OG0003549	WP_035156340.1	WP_223974085.1
OG0003550	WP_035156362.1	WP_224179701.1
OG0003551	WP_035156383.1	WP_224175527.1
OG0003552	WP_035156479.1	WP_223986248.1
OG0003554	WP_035156585.1	WP_223980122.1
OG0003555	WP_035156629.1	WP_224178614.1
OG0003556	WP_035156642.1	WP_223973680.1
OG0003557	WP_035156663.1	WP_127085946.1
OG0003558	WP_035156696.1	WP_223987664.1
OG0003559	WP_035156787.1	WP_223973962.1
OG0003560	WP_035156857.1	WP_224176610.1
OG0003561	WP_035156876.1	WP_224176322.1
OG0003562	WP_035156941.1	WP_223973760.1
OG0003563	WP_035156984.1	WP_224176236.1
OG0003564	WP_035157015.1	WP_223973216.1
OG0003565	WP_035157029.1	WP_223987731.1
OG0003566	WP_035157076.1	WP_223978909.1
OG0003567	WP_035157083.1	WP_224178181.1
OG0003568	WP_035157084.1	WP_223976099.1
OG0003569	WP_035157091.1	WP_224178085.1
OG0003570	WP_035157111.1	WP_223978767.1
OG0003571	WP_035157112.1	WP_224176036.1
OG0003572	WP_035157129.1	WP_223983315.1, WP_223983323.1
OG0003573	WP_035157131.1	WP_224178472.1
OG0003574	WP_035157138.1	WP_224174177.1
OG0003575	WP_035157144.1	WP_224176459.1
OG0003576	WP_035157177.1	WP_224177298.1
OG0003577	WP_035157190.1	WP_224175449.1
OG0003578	WP_035157198.1	WP_224174685.1
OG0003579	WP_035157230.1	WP_127081854.1
OG0003580	WP_035157294.1	WP_224179560.1
OG0003581	WP_035157387.1	WP_224175756.1, WP_224177727.1
OG0003582	WP_035157492.1	WP_223970123.1
OG0003583	WP_035157546.1	WP_223973530.1
OG0003584	WP_035157562.1	WP_224175032.1
OG0003585	WP_035157651.1	WP_224177315.1
OG0003586	WP_035157662.1	WP_224178743.1
OG0003587	WP_035157665.1	WP_224178742.1
OG0003588	WP_035157776.1	WP_224179516.1
OG0003589	WP_035157880.1	WP_224179228.1
OG0003590	WP_035157922.1	WP_223977269.1
OG0003591	WP_035157928.1	WP_224176666.1
OG0003592	WP_035158002.1	WP_255667711.1
OG0003593	WP_035158006.1	WP_223974034.1
OG0003594	WP_035158026.1	WP_127085551.1
OG0003595	WP_035158077.1	WP_224177959.1
OG0003596	WP_035158083.1	WP_224175609.1
OG0003597	WP_035158096.1	WP_224176194.1
OG0003598	WP_035158107.1	WP_224179188.1
OG0003599	WP_035158108.1	WP_224178036.1
OG0003600	WP_035158109.1	WP_223975147.1
OG0003601	WP_046815071.1, WP_035158116.1	WP_223989592.1
OG0003602	WP_035158133.1	WP_223987069.1
OG0003603	WP_144416134.1, WP_035158151.1	WP_224176767.1
OG0003604	WP_035158177.1	WP_223987331.1
OG0003605	WP_035158185.1	WP_223971264.1
OG0003606	WP_035158195.1	WP_224177771.1
OG0003607	WP_035159033.1, WP_035158208.1	WP_223991129.1
OG0003608	WP_035158229.1	WP_223990962.1
OG0003609	WP_035158230.1	WP_223978203.1, WP_224177256.1
OG0003610	WP_035158282.1	WP_224177365.1
OG0003611	WP_035158321.1	WP_223977648.1
OG0003612	WP_035158357.1	WP_223977786.1
OG0003613	WP_035158394.1	WP_223977597.1, WP_223979633.1
OG0003614	WP_035158545.1	WP_224177733.1
OG0003615	WP_035158646.1	WP_224179401.1
OG0003616	WP_035158735.1	WP_224176279.1, WP_224175586.1
OG0003617	WP_035158895.1	WP_224175383.1
OG0003618	WP_035159869.1, WP_035159058.1	WP_224176876.1, WP_224176877.1
OG0003619	WP_035159068.1	WP_223972740.1
OG0003620	WP_035159235.1	WP_224175386.1
OG0003621	WP_035159305.1	WP_224179296.1, WP_224175261.1
OG0003622	WP_035159338.1	WP_224174051.1
OG0003623	WP_035159340.1	WP_224179197.1
OG0003624	WP_035159341.1	WP_255667700.1
OG0003625	WP_035159420.1	WP_223978729.1
OG0003626	WP_035159433.1	WP_223989519.1
OG0003627	WP_035159452.1	WP_223975437.1
OG0003628	WP_035159472.1	WP_224176639.1
OG0003629	WP_035159544.1	WP_223973709.1
OG0003630	WP_035159827.1	WP_224176761.1
OG0003632	WP_035159996.1	WP_224180309.1
OG0003633	WP_046814679.1	WP_224179309.1
OG0003634	WP_046814684.1	WP_224178503.1
OG0003635	WP_046814702.1	WP_224178730.1
OG0003636	WP_046814748.1	WP_223979120.1
OG0003638	WP_046814791.1	WP_224175553.1
OG0003640	WP_046814817.1	WP_255667704.1, WP_224178405.1
OG0003641	WP_046814851.1	WP_223972381.1
OG0003643	WP_046814946.1	WP_224178106.1
OG0003644	WP_046815009.1	WP_223990738.1
OG0003645	WP_046815076.1	WP_255667695.1, WP_224177009.1
OG0003646	WP_052754344.1	WP_223978122.1
OG0003647	WP_052754354.1	WP_224173949.1
OG0003649	WP_052754358.1	WP_224178490.1
OG0003650	WP_052754380.1	WP_223977586.1
OG0003651	WP_052754457.1	WP_224179194.1
OG0003652	WP_052754458.1	WP_224178450.1
OG0003653	WP_052754467.1	WP_223978231.1
OG0003654	WP_052754490.1	WP_224175419.1, WP_224176685.1
OG0003655	WP_052754491.1	WP_224178688.1, WP_224176711.1
OG0003656	WP_052754526.1	WP_224176706.1, WP_224176377.1
OG0003658	WP_082127237.1	WP_223975488.1
OG0003659	WP_082127289.1	WP_224174412.1, WP_224180178.1, WP_224179772.1, WP_224174919.1
OG0003660	WP_082127323.1	WP_224177078.1
OG0003661	WP_082127369.1	WP_224176992.1
OG0003662	WP_082127372.1	WP_224177488.1
OG0003663	WP_082127395.1	WP_224177265.1
OG0003664	WP_082127396.1	WP_224179684.1
OG0003665	WP_082127400.1	WP_224175141.1
OG0003666	WP_082127407.1	WP_224174345.1
OG0003667	WP_144415952.1	WP_223975840.1
OG0003668	WP_144416055.1	WP_224175457.1
OG0003669	WP_144416059.1	WP_223978044.1, WP_224177311.1
OG0003670	WP_144416072.1	WP_224176035.1
OG0003671	WP_144416075.1	WP_223970993.1
OG0003672	WP_144416136.1, WP_238178480.1	WP_224178938.1, WP_224175940.1
OG0003673	WP_168163479.1	WP_224175152.1
OG0003674	WP_201782629.1	WP_224179532.1
OG0003675	WP_201782654.1	WP_224174648.1
OG0003676	WP_201782663.1	WP_223986110.1
OG0003677	WP_238178354.1	WP_224178115.1
OG0003678	WP_238178390.1	WP_224179578.1
OG0003679	WP_238178411.1	WP_224179307.1
OG0003680	WP_238178413.1	WP_224179569.1
OG0003682	WP_238178419.1, WP_238178548.1	WP_224180001.1
OG0003683	WP_238178423.1	WP_224178109.1
OG0003684	WP_238178446.1	WP_223978758.1
OG0003685	WP_256388848.1, WP_238178456.1	WP_224178682.1
OG0003686	WP_238178490.1	WP_224179225.1
OG0003687	WP_238178506.1	WP_224173937.1
OG0003688	WP_238178530.1	WP_223974017.1
OG0003689	WP_256388833.1	WP_224177564.1
OG0003939	WP_010995656.1, WP_035152481.1	WP_019491581.1
OG0003940	WP_035148926.1	WP_223978202.1, WP_224177257.1
OG0003941	WP_035149139.1	WP_224177799.1, WP_224177798.1
OG0003942	WP_035149154.1	WP_224178200.1
OG0003943	WP_035149163.1	WP_223977190.1
OG0003944	WP_035149207.1	WP_223984586.1
OG0003945	WP_035149243.1, WP_035150442.1	WP_224176152.1
OG0003946	WP_035154376.1, WP_035149263.1	WP_127077949.1
OG0003948	WP_035149304.1	WP_223982414.1
OG0003949	WP_035149519.1	WP_085955681.1
OG0003950	WP_035149591.1	WP_019491111.1
OG0003951	WP_035149596.1	WP_223987754.1
OG0003953	WP_035149640.1	WP_224177427.1
OG0003954	WP_035149658.1	WP_224174022.1
OG0003955	WP_035149668.1, WP_035154652.1	WP_223972322.1
OG0003956	WP_035149749.1	WP_223973057.1
OG0003957	WP_035149780.1	WP_224176949.1
OG0003959	WP_035149872.1	WP_223986455.1
OG0003960	WP_035149921.1	WP_223991231.1
OG0003961	WP_238178420.1, WP_035149981.1	WP_224177031.1
OG0003963	WP_035150014.1	WP_223978901.1
OG0003964	WP_035150030.1	WP_223989915.1
OG0003965	WP_035150047.1	WP_224177247.1
OG0003967	WP_035150272.1	WP_223989543.1
OG0003968	WP_035150281.1	WP_223979220.1
OG0003969	WP_035150365.1	WP_224176040.1
OG0003970	WP_035150420.1	WP_224176283.1, WP_224175125.1
OG0003971	WP_035150422.1	WP_223979618.1, WP_223977593.1
OG0003972	WP_035150427.1	WP_223979009.1
OG0003973	WP_035150429.1	WP_223979007.1
OG0003974	WP_035150433.1	WP_223990066.1
OG0003975	WP_035150444.1	WP_223974414.1
OG0003976	WP_035150446.1	WP_127086158.1
OG0003977	WP_035150523.1	WP_224175928.1
OG0003978	WP_035150574.1	WP_223972751.1
OG0003979	WP_035150595.1	WP_223979155.1
OG0003981	WP_035150600.1	WP_224177475.1
OG0003982	WP_035150615.1	WP_224175082.1
OG0003983	WP_035150635.1	WP_224179277.1
OG0003984	WP_035150637.1	WP_223987919.1
OG0003985	WP_035150671.1	WP_224177940.1
OG0003986	WP_035150697.1	WP_223978725.1
OG0003987	WP_035150764.1	WP_019494781.1, WP_224175155.1
OG0003988	WP_035150765.1	WP_223990138.1
OG0003989	WP_035150788.1	WP_223978755.1
OG0003990	WP_035150807.1	WP_224174788.1, WP_224177426.1
OG0003991	WP_035150858.1	WP_224178680.1
OG0003992	WP_035150898.1	WP_224176406.1
OG0003993	WP_035150916.1	WP_224178245.1, WP_224175519.1
OG0003994	WP_035150968.1	WP_223991499.1
OG0003995	WP_035151026.1	WP_223990694.1
OG0003997	WP_035151105.1	WP_224175705.1
OG0003998	WP_035151150.1	WP_224178508.1
OG0003999	WP_035151181.1	WP_223987555.1
OG0004000	WP_035151422.1	WP_223972371.1
OG0004001	WP_035151467.1	WP_224174453.1, WP_224176097.1
OG0004002	WP_035151515.1	WP_223971241.1
OG0004003	WP_035151521.1	WP_223973560.1, WP_224178850.1
OG0004004	WP_035151603.1	WP_224179533.1
OG0004005	WP_201782680.1, WP_035151681.1	WP_224175786.1
OG0004006	WP_035151709.1	WP_224175730.1
OG0004007	WP_035151712.1	WP_224175731.1
OG0004008	WP_035151736.1	WP_224175729.1
OG0004009	WP_035151788.1	WP_224179136.1
OG0004010	WP_035153164.1, WP_035151812.1, WP_052754433.1	WP_224175304.1
OG0004011	WP_035151870.1, WP_052754417.1	WP_224177996.1, WP_224178571.1
OG0004012	WP_035151915.1	WP_224176615.1
OG0004013	WP_035151922.1	WP_224174373.1, WP_224180106.1
OG0004014	WP_035151924.1	WP_224174374.1, WP_224180107.1
OG0004015	WP_035151982.1	WP_224176830.1
OG0004016	WP_035152006.1	WP_224175679.1
OG0004018	WP_035152131.1	WP_223973098.1
OG0004019	WP_035152156.1	WP_223979457.1, WP_224176263.1
OG0004019	WP_035158749.1	WP_223980018.1
OG0004020	WP_035152169.1, WP_035152166.1	WP_223972720.1
OG0004021	WP_035152226.1	WP_224177786.1, WP_224179696.1, WP_224176282.1
OG0004022	WP_035152262.1	WP_224179499.1
OG0004023	WP_035152265.1	WP_223979447.1
OG0004024	WP_035152282.1	WP_223979579.1
OG0004025	WP_035152309.1	WP_224176251.1
OG0004027	WP_035152316.1	WP_224175123.1
OG0004028	WP_035158157.1, WP_035152329.1	WP_224176250.1
OG0004029	WP_035152332.1	WP_223979344.1, WP_223979449.1
OG0004030	WP_035152378.1	WP_224178937.1, WP_224175941.1
OG0004031	WP_035152537.1, WP_035152535.1	WP_223984771.1
OG0004032	WP_035152545.1	WP_223970765.1
OG0004033	WP_035152546.1	WP_224174211.1
OG0004034	WP_035152549.1	WP_224174212.1
OG0004037	WP_035153262.1, WP_035152698.1	WP_224173958.1
OG0004038	WP_035152720.1	WP_224174959.1, WP_224174956.1, WP_224178277.1
OG0004039	WP_035152736.1	WP_223979445.1
OG0004040	WP_035152744.1	WP_223974755.1
OG0004041	WP_035152747.1	WP_224178117.1
OG0004043	WP_035152930.1	WP_224177925.1
OG0004044	WP_035152986.1	WP_224179647.1
OG0004045	WP_035152999.1	WP_224178753.1
OG0004046	WP_035153078.1	WP_223985143.1
OG0004047	WP_035153090.1	WP_224174654.1
OG0004048	WP_035153096.1	WP_224174650.1
OG0004049	WP_035153181.1	WP_224176618.1
OG0004050	WP_035153241.1	WP_224173982.1
OG0004051	WP_035153247.1	WP_223985908.1
OG0004052	WP_035153259.1	WP_223985910.1
OG0004053	WP_035153286.1	WP_127083409.1
OG0004054	WP_035153290.1	WP_224178378.1
OG0004055	WP_035153354.1	WP_224177148.1
OG0004056	WP_035153389.1	WP_224178790.1
OG0004057	WP_035153466.1	WP_224179576.1
OG0004058	WP_035153476.1	WP_223986404.1
OG0004059	WP_035153480.1	WP_224178395.1
OG0004060	WP_035153533.1	WP_223984404.1
OG0004061	WP_035153608.1	WP_223972266.1, WP_223983888.1
OG0004062	WP_035153612.1	WP_223972231.1
OG0004063	WP_035153616.1	WP_223983869.1
OG0004065	WP_035153654.1	WP_223986300.1
OG0004066	WP_035153712.1	WP_224174014.1
OG0004067	WP_035153760.1	WP_224178841.1
OG0004069	WP_035153831.1	WP_224178714.1
OG0004070	WP_035153835.1	WP_224178712.1
OG0004071	WP_035153916.1	WP_224174748.1
OG0004072	WP_035153926.1	WP_224174746.1
OG0004073	WP_035153953.1	WP_223988237.1
OG0004074	WP_035154033.1	WP_224174691.1
OG0004075	WP_035154083.1	WP_223978878.1, WP_223985898.1
OG0004076	WP_035154149.1	WP_223971390.1
OG0004077	WP_035154181.1	WP_224178558.1, WP_224178562.1, WP_224175955.1
OG0004078	WP_035154270.1	WP_224176668.1
OG0004079	WP_035154314.1	WP_019488807.1
OG0004080	WP_035154336.1	WP_224178132.1
OG0004081	WP_035154338.1, WP_052754464.1	WP_224178129.1
OG0004082	WP_035154343.1	WP_223974630.1
OG0004083	WP_035154354.1	WP_223984138.1
OG0004084	WP_035154374.1	WP_223987789.1
OG0004085	WP_035154536.1	WP_127086993.1
OG0004086	WP_035154580.1	WP_224178029.1
OG0004087	WP_035154617.1	WP_224175515.1
OG0004088	WP_035154650.1	WP_223977987.1
OG0004089	WP_035154750.1	WP_224175202.1
OG0004090	WP_035154773.1	WP_224176825.1
OG0004093	WP_035154900.1	WP_224178399.1
OG0004094	WP_035154901.1	WP_223973777.1
OG0004095	WP_035154903.1	WP_223973778.1
OG0004096	WP_035154905.1	WP_223973779.1
OG0004098	WP_046814915.1, WP_035155217.1	WP_224177091.1
OG0004099	WP_035155269.1	WP_223977942.1
OG0004100	WP_035155339.1	WP_223973050.1
OG0004101	WP_035155347.1	WP_223990194.1
OG0004102	WP_035155389.1	WP_224177168.1
OG0004104	WP_035155527.1	WP_224174813.1
OG0004105	WP_035155575.1	WP_224175622.1
OG0004106	WP_035155604.1	WP_224177872.1
OG0004107	WP_035155618.1	WP_224178042.1
OG0004108	WP_035155624.1	WP_224178494.1
OG0004109	WP_035155745.1	WP_223976546.1
OG0004112	WP_035156034.1	WP_224177595.1
OG0004114	WP_035156297.1	WP_223977719.1
OG0004115	WP_035156301.1	WP_223971415.1
OG0004116	WP_035156371.1	WP_223975817.1
OG0004119	WP_035156780.1	WP_223983583.1
OG0004120	WP_035156798.1	WP_224179232.1
OG0004121	WP_035156821.1	WP_224175253.1
OG0004122	WP_035156878.1	WP_223989530.1
OG0004123	WP_035156979.1	WP_224178133.1
OG0004124	WP_035157007.1	WP_224179305.1
OG0004125	WP_035157035.1	WP_223978381.1
OG0004126	WP_035157039.1	WP_223990675.1
OG0004127	WP_035157048.1	WP_223975446.1
OG0004128	WP_035157074.1	WP_223978911.1
OG0004130	WP_035157188.1	WP_223975366.1
OG0004131	WP_035157390.1	WP_223987196.1
OG0004132	WP_035157485.1	WP_223982264.1, WP_223991175.1
OG0004134	WP_035157575.1	WP_224175227.1, WP_224174231.1
OG0004135	WP_035157576.1	WP_223970942.1, WP_223970955.1
OG0004136	WP_035159189.1, WP_035157610.1	WP_224175203.1
OG0004137	WP_035157804.1	WP_223978114.1
OG0004138	WP_035157857.1	WP_224175427.1
OG0004139	WP_035157867.1	WP_224176387.1
OG0004140	WP_035158053.1	WP_224174016.1
OG0004141	WP_035158064.1	WP_223989786.1
OG0004142	WP_035158068.1	WP_224177130.1
OG0004143	WP_035158104.1	WP_223987121.1
OG0004144	WP_035158164.1	WP_223987924.1
OG0004145	WP_035158168.1	WP_224176950.1
OG0004146	WP_035158211.1	WP_223990157.1
OG0004147	WP_035158212.1	WP_223990159.1
OG0004148	WP_035158299.1	WP_224178489.1
OG0004149	WP_238178448.1, WP_035158378.1	WP_223973412.1
OG0004150	WP_035158866.1	WP_223973298.1
OG0004152	WP_035159029.1	WP_224178518.1
OG0004153	WP_035159041.1	WP_223974784.1
OG0004154	WP_035159086.1	WP_224178830.1
OG0004155	WP_035159113.1	WP_223974619.1
OG0004156	WP_035159145.1	WP_223977465.1
OG0004157	WP_035159215.1	WP_223973776.1
OG0004158	WP_035159219.1	WP_223973782.1
OG0004159	WP_035159266.1	WP_224179650.1
OG0004160	WP_035159271.1	WP_223978128.1
OG0004161	WP_035159534.1	WP_223986292.1
OG0004162	WP_035159915.1, WP_035159998.1	WP_224180474.1
OG0004164	WP_035160004.1	WP_255667699.1, WP_255666833.1
OG0004165	WP_046814690.1	WP_223985967.1
OG0004166	WP_046814701.1	WP_223977501.1
OG0004167	WP_046814710.1	WP_223986768.1
OG0004168	WP_046814714.1	WP_223978148.1
OG0004169	WP_046814716.1	WP_224177463.1, WP_224177400.1
OG0004170	WP_046814788.1	WP_223989324.1
OG0004171	WP_046814789.1	WP_223977273.1
OG0004173	WP_046814834.1	WP_224175185.1, WP_224178695.1
OG0004174	WP_046814857.1	WP_224175251.1
OG0004176	WP_052754381.1	WP_223979614.1, WP_224175127.1
OG0004177	WP_052754384.1	WP_224175927.1
OG0004178	WP_052754406.1	WP_224178362.1
OG0004179	WP_052754411.1	WP_224177661.1
OG0004181	WP_052754456.1	WP_224179193.1
OG0004183	WP_052754511.1	WP_224179343.1
OG0004184	WP_052754565.1	WP_224175601.1
OG0004185	WP_052754577.1	WP_224178167.1, WP_223976467.1
OG0004187	WP_082127320.1	WP_223986296.1
OG0004188	WP_082127325.1	WP_224177158.1
OG0004189	WP_082127382.1	WP_073622996.1
OG0004192	WP_144416056.1	WP_223972384.1
OG0004194	WP_168163430.1	WP_170213636.1
OG0004195	WP_168163437.1	WP_224176222.1
OG0004196	WP_168163478.1	WP_223977433.1, WP_224174493.1
OG0004198	WP_201782643.1	WP_224174847.1, WP_224174848.1
OG0004199	WP_201782682.1	WP_223970792.1
OG0004200	WP_238178338.1	WP_224178715.1
OG0004201	WP_238178345.1	WP_224175023.1
OG0004203	WP_238178359.1	WP_223975076.1
OG0004204	WP_238178360.1	WP_224176451.1
OG0004206	WP_238178386.1	WP_223973363.1
OG0004207	WP_238178407.1	WP_224177770.1
OG0004208	WP_238178416.1	WP_224177918.1, WP_224178926.1
OG0004210	WP_238178431.1	WP_224179712.1
OG0004211	WP_238178434.1	WP_224179276.1
OG0004212	WP_238178439.1	WP_224178637.1, WP_224178638.1
OG0004213	WP_238178457.1	WP_224174645.1
OG0004214	WP_238178460.1	WP_224175732.1
OG0004215	WP_238178495.1	WP_223973821.1
OG0004216	WP_238178498.1	WP_223985913.1
OG0004217	WP_238178505.1	WP_224176652.1
OG0004218	WP_238178522.1	WP_223982258.1, WP_224176502.1
OG0004219	WP_238178538.1	WP_224175228.1
OG0004220	WP_238178545.1	WP_224177251.1
OG0004223	WP_256388858.1	WP_224174106.1
OG0004663	WP_035148998.1	WP_224174300.1
OG0004664	WP_035149014.1	WP_224179321.1
OG0004668	WP_035149156.1	WP_223974221.1
OG0004669	WP_035149169.1	WP_224178199.1
OG0004670	WP_035149222.1	WP_224176504.1
OG0004671	WP_035149265.1	WP_224177573.1
OG0004673	WP_035149333.1	WP_223972360.1
OG0004674	WP_035149335.1	WP_223972359.1
OG0004675	WP_035149341.1	WP_223990575.1
OG0004676	WP_035149344.1	WP_224179703.1
OG0004677	WP_035149347.1	WP_224176437.1
OG0004678	WP_035149349.1	WP_224176438.1
OG0004679	WP_035149352.1	WP_224176439.1
OG0004680	WP_035149354.1	WP_223990565.1
OG0004681	WP_035149357.1	WP_223990563.1
OG0004682	WP_035149364.1	WP_223973849.1
OG0004683	WP_035149384.1	WP_224176773.1
OG0004684	WP_035149391.1	WP_224176369.1
OG0004685	WP_035149394.1	WP_224176370.1
OG0004687	WP_035149476.1	WP_224177252.1
OG0004688	WP_035149489.1	WP_224179663.1
OG0004689	WP_035149541.1	WP_224178488.1
OG0004690	WP_035149547.1	WP_224179643.1
OG0004691	WP_035149559.1	WP_224175072.1
OG0004692	WP_035149670.1	WP_224174381.1
OG0004694	WP_035149785.1	WP_223977366.1, WP_224175156.1
OG0004696	WP_035149885.1	WP_224177806.1
OG0004698	WP_035149912.1	WP_224176851.1
OG0004699	WP_035149984.1	WP_224177029.1
OG0004700	WP_035150017.1	WP_223976232.1
OG0004701	WP_035150025.1	WP_255666928.1
OG0004702	WP_035150067.1	WP_224177642.1
OG0004703	WP_035150145.1	WP_224179102.1
OG0004705	WP_035150247.1	WP_224175238.1
OG0004706	WP_035150407.1	WP_223977584.1
OG0004707	WP_035150417.1	WP_223977592.1
OG0004708	WP_035150425.1	WP_224176509.1
OG0004710	WP_035150549.1	WP_224175483.1
OG0004711	WP_035150564.1	WP_224178119.1
OG0004712	WP_035150613.1	WP_224174828.1
OG0004713	WP_035150633.1	WP_224175702.1
OG0004714	WP_035150641.1	WP_224175488.1
OG0004715	WP_035150797.1	WP_224175007.1
OG0004716	WP_035150848.1	WP_224174520.1, WP_223972209.1
OG0004717	WP_035150922.1	WP_224175520.1
OG0004718	WP_035150925.1	WP_224175521.1
OG0004720	WP_035151067.1	WP_223971681.1
OG0004721	WP_035151095.1	WP_223977573.1
OG0004722	WP_035151185.1	WP_224178243.1
OG0004723	WP_035151390.1	WP_224176928.1
OG0004724	WP_035151393.1	WP_224176933.1
OG0004725	WP_035151498.1, WP_035154875.1	WP_223973496.1
OG0004726	WP_035151504.1	WP_223971206.1
OG0004727	WP_035151509.1	WP_224179165.1
OG0004728	WP_035151672.1, WP_035152474.1	WP_224176942.1
OG0004729	WP_035151682.1	WP_224175782.1
OG0004730	WP_035151779.1, WP_046814776.1	WP_224179140.1
OG0004731	WP_035153131.1, WP_035151863.1	WP_224178569.1, WP_224177994.1
OG0004732	WP_035153133.1, WP_035151866.1	WP_224177995.1, WP_224178570.1
OG0004733	WP_035151873.1, WP_238178464.1	WP_224177997.1
OG0004735	WP_035153142.1, WP_035151931.1	WP_224175313.1
OG0004736	WP_035151949.1	WP_224178953.1
OG0004738	WP_035151996.1	WP_224175276.1
OG0004741	WP_035152104.1	WP_224179350.1
OG0004742	WP_035152209.1	WP_223979710.1
OG0004742	WP_035152138.1	WP_224176277.1
OG0004743	WP_035152159.1, WP_035152346.1	WP_223979328.1, WP_223979459.1
OG0004744	WP_035152194.1	WP_224178862.1
OG0004745	WP_035152223.1	WP_224176280.1, WP_223987387.1
OG0004746	WP_035152244.1	WP_224176240.1
OG0004747	WP_035152257.1	WP_224176317.1, WP_224175817.1
OG0004748	WP_035152300.1	WP_223979377.1, WP_224178607.1, WP_224175451.1
OG0004749	WP_035152307.1	WP_224176252.1
OG0004751	WP_035152381.1	WP_224178933.1
OG0004752	WP_035152389.1	WP_224178916.1
OG0004753	WP_035152461.1	WP_223978384.1
OG0004754	WP_035152463.1	WP_223980704.1
OG0004757	WP_035152614.1	WP_224177381.1
OG0004758	WP_035152621.1	WP_224176813.1
OG0004759	WP_035152623.1	WP_224176814.1
OG0004761	WP_035152692.1	WP_224176664.1
OG0004762	WP_035152701.1	WP_224178287.1
OG0004766	WP_035152862.1	WP_127083395.1
OG0004768	WP_035152993.1	WP_224176450.1
OG0004769	WP_035153026.1	WP_223977986.1
OG0004770	WP_035153147.1	WP_224179885.1
OG0004772	WP_035153294.1	WP_223981919.1
OG0004776	WP_035153610.1	WP_223972272.1
OG0004777	WP_035153786.1	WP_224174097.1
OG0004778	WP_035153871.1	WP_223972273.1
OG0004779	WP_035153876.1	WP_223972274.1
OG0004780	WP_035153877.1	WP_223972275.1
OG0004781	WP_035153879.1	WP_223972276.1
OG0004782	WP_035153882.1	WP_224174750.1
OG0004783	WP_035153912.1	WP_019489891.1
OG0004784	WP_035153914.1	WP_224174749.1
OG0004785	WP_035153918.1	WP_224174747.1
OG0004786	WP_035153927.1	WP_223972237.1
OG0004787	WP_035154107.1	WP_223984214.1
OG0004788	WP_035154339.1	WP_224178130.1
OG0004789	WP_035154342.1	WP_223974632.1
OG0004791	WP_035154380.1	WP_223976296.1
OG0004796	WP_035154757.1	WP_223972733.1
OG0004797	WP_035154787.1	WP_223974404.1
OG0004801	WP_035155430.1	WP_223990167.1
OG0004802	WP_035159417.1, WP_035155432.1	WP_224174721.1
OG0004803	WP_035155536.1	WP_224179728.1
OG0004804	WP_035155612.1	WP_224174577.1
OG0004806	WP_035155822.1	WP_223977606.1
OG0004807	WP_035155838.1	WP_224175446.1
