Orthogroup	NIES-4105	336-3
OG0003630	WP_096692540.1	WP_035159827.1
OG0003631	WP_096684185.1, WP_096694997.1	WP_035159848.1
OG0003632	WP_096695248.1, WP_096695298.1	WP_035159996.1
OG0003633	WP_096685967.1, WP_096684720.1	WP_046814679.1
OG0003634	WP_096688230.1	WP_046814684.1
OG0003635	WP_096693957.1, WP_096685431.1	WP_046814702.1
OG0003636	WP_096683797.1	WP_046814748.1
OG0003637	WP_096692608.1	WP_046814783.1
OG0003638	WP_096685125.1	WP_046814791.1
OG0003640	WP_096688090.1	WP_046814817.1
OG0003641	WP_096688550.1	WP_046814851.1
OG0003642	WP_096692691.1	WP_046814877.1, WP_046814876.1
OG0003643	WP_096689648.1	WP_046814946.1
OG0003644	WP_096692849.1	WP_046815009.1
OG0003645	WP_096692038.1	WP_046815076.1
OG0003646	WP_096685318.1	WP_052754344.1
OG0003647	WP_096692572.1	WP_052754354.1
OG0003648	WP_096690578.1	WP_052754356.1, WP_168163440.1
OG0003649	WP_096689915.1	WP_052754358.1
OG0003650	WP_096693330.1	WP_052754380.1
OG0003651	WP_096689765.1	WP_052754457.1
OG0003652	WP_096694042.1, WP_096694277.1	WP_052754458.1
OG0003653	WP_096684820.1	WP_052754467.1
OG0003654	WP_096684426.1	WP_052754490.1
OG0003655	WP_096689301.1	WP_052754491.1
OG0003656	WP_096693160.1	WP_052754526.1
OG0003657	WP_096688530.1	WP_238178471.1, WP_052754549.1
OG0003658	WP_096688962.1	WP_082127237.1
OG0003660	WP_096691105.1	WP_082127323.1
OG0003661	WP_096692049.1	WP_082127369.1
OG0003662	WP_096692308.1, WP_096690154.1	WP_082127372.1
OG0003663	WP_096691370.1	WP_082127395.1
OG0003664	WP_096685024.1	WP_082127396.1
OG0003665	WP_096688951.1	WP_082127400.1
OG0003666	WP_096695164.1	WP_082127407.1
OG0003667	WP_096690763.1	WP_144415952.1
OG0003668	WP_096694099.1	WP_144416055.1
OG0003670	WP_096683942.1	WP_144416072.1
OG0003671	WP_096687767.1	WP_144416075.1
OG0003673	WP_096685495.1	WP_168163479.1
OG0003674	WP_096690817.1	WP_201782629.1
OG0003675	WP_096687433.1	WP_201782654.1
OG0003676	WP_096687663.1	WP_201782663.1
OG0003677	WP_096694362.1	WP_238178354.1
OG0003678	WP_096689022.1	WP_238178390.1
OG0003679	WP_096693455.1, WP_096683843.1	WP_238178411.1
OG0003680	WP_096689317.1	WP_238178413.1
OG0003681	WP_096685794.1, WP_096691652.1	WP_238178414.1
OG0003683	WP_096689651.1	WP_238178423.1
OG0003685	WP_096684481.1	WP_256388848.1, WP_238178456.1
OG0003686	WP_096688460.1	WP_238178490.1
OG0003687	WP_096687525.1	WP_238178506.1
OG0003688	WP_096690226.1	WP_238178530.1
OG0003689	WP_096691071.1	WP_256388833.1
OG0003939	WP_096688141.1	WP_010995656.1, WP_035152481.1
OG0003940	WP_096687541.1	WP_035148926.1
OG0003941	WP_096684455.1	WP_035149139.1
OG0003942	WP_096683962.1	WP_035149154.1
OG0003943	WP_096684382.1	WP_035149163.1
OG0003944	WP_096687906.1	WP_035149207.1
OG0003945	WP_096688700.1	WP_035149243.1, WP_035150442.1
OG0003946	WP_096691425.1	WP_035154376.1, WP_035149263.1
OG0003947	WP_096695021.1	WP_035149301.1
OG0003948	WP_096691267.1	WP_035149304.1
OG0003949	WP_096688959.1	WP_035149519.1
OG0003950	WP_096688427.1	WP_035149591.1
OG0003951	WP_096688425.1	WP_035149596.1
OG0003952	WP_096683840.1	WP_035149598.1, WP_035150627.1
OG0003953	WP_096691911.1	WP_035149640.1
OG0003954	WP_096686866.1	WP_035149658.1
OG0003956	WP_096685987.1	WP_035149749.1
OG0003957	WP_096686665.1	WP_035149780.1
OG0003958	WP_096686663.1	WP_035149782.1
OG0003959	WP_096689074.1	WP_035149872.1
OG0003960	WP_096688987.1	WP_035149921.1
OG0003961	WP_096691989.1	WP_238178420.1, WP_035149981.1
OG0003963	WP_096694570.1	WP_035150014.1
OG0003964	WP_096692447.1	WP_035150030.1
OG0003966	WP_096693717.1	WP_035150077.1
OG0003967	WP_096690992.1	WP_035150272.1
OG0003968	WP_096685728.1	WP_035150281.1
OG0003969	WP_096685275.1	WP_035150365.1
OG0003970	WP_096685677.1	WP_035150420.1
OG0003971	WP_096693337.1	WP_035150422.1
OG0003974	WP_096694548.1	WP_035150433.1
OG0003975	WP_096691080.1	WP_035150444.1
OG0003976	WP_096691079.1	WP_035150446.1
OG0003977	WP_096694829.1	WP_035150523.1
OG0003978	WP_096686324.1	WP_035150574.1
OG0003979	WP_096684525.1	WP_035150595.1
OG0003980	WP_096689225.1	WP_035150599.1
OG0003981	WP_096694496.1	WP_035150600.1
OG0003983	WP_096687572.1	WP_035150635.1
OG0003984	WP_096687571.1	WP_035150637.1
OG0003985	WP_096690839.1	WP_035150671.1
OG0003986	WP_096684706.1	WP_035150697.1
OG0003987	WP_096685505.1	WP_035150764.1
OG0003988	WP_096693149.1	WP_035150765.1
OG0003989	WP_096685020.1	WP_035150788.1
OG0003990	WP_096691912.1	WP_035150807.1
OG0003991	WP_096689285.1	WP_035150858.1
OG0003992	WP_096693459.1	WP_035150898.1
OG0003993	WP_096684668.1	WP_035150916.1
OG0003994	WP_096688877.1	WP_035150968.1
OG0003995	WP_096692785.1	WP_035151026.1
OG0003996	WP_096685908.1, WP_096685264.1	WP_035151074.1
OG0003998	WP_096688237.1	WP_035151150.1
OG0003999	WP_096694262.1	WP_035151181.1
OG0004000	WP_096689124.1	WP_035151422.1
OG0004001	WP_096695060.1	WP_035151467.1
OG0004006	WP_096688155.1	WP_035151709.1
OG0004007	WP_096688156.1	WP_035151712.1
OG0004008	WP_096688154.1	WP_035151736.1
OG0004009	WP_096684175.1	WP_035151788.1
OG0004012	WP_096692934.1	WP_035151915.1
OG0004013	WP_096686643.1	WP_035151922.1
OG0004014	WP_096686641.1	WP_035151924.1
OG0004015	WP_096694358.1	WP_035151982.1
OG0004017	WP_096687011.1	WP_035152025.1
OG0004018	WP_096684950.1	WP_035152131.1
OG0004020	WP_096691956.1	WP_035152169.1, WP_035152166.1
OG0004022	WP_096691109.1	WP_035152262.1
OG0004023	WP_096688048.1	WP_035152265.1
OG0004024	WP_096684552.1	WP_035152282.1
OG0004025	WP_096683953.1	WP_035152309.1, WP_046814771.1
OG0004027	WP_096685671.1	WP_035152316.1
OG0004028	WP_096684824.1	WP_035158157.1, WP_035152329.1
OG0004029	WP_096684054.1	WP_035152332.1
OG0004031	WP_096689357.1	WP_035152537.1, WP_035152535.1
OG0004035	WP_096688250.1	WP_035152583.1, WP_035152551.1
OG0004037	WP_096686565.1	WP_035153262.1, WP_035152698.1
OG0004039	WP_096684306.1	WP_035152736.1
OG0004040	WP_096690612.1	WP_035152744.1
OG0004041	WP_096690608.1	WP_035152747.1
OG0004042	WP_096693215.1	WP_035152796.1
OG0004043	WP_096690808.1	WP_035152930.1
OG0004044	WP_096685614.1	WP_035152986.1
OG0004046	WP_096691354.1	WP_035153078.1
OG0004047	WP_096687443.1	WP_035153090.1
OG0004048	WP_096687438.1	WP_035153096.1
OG0004049	WP_096692938.1	WP_035153181.1
OG0004050	WP_096686495.1	WP_035153241.1
OG0004051	WP_096686491.1	WP_035153247.1
OG0004052	WP_096686489.1	WP_035153259.1
OG0004053	WP_096688814.1	WP_035153286.1
OG0004054	WP_096688813.1	WP_035153290.1
OG0004055	WP_096694456.1	WP_035153354.1
OG0004056	WP_096690057.1	WP_035153389.1
OG0004057	WP_096690113.1	WP_035153466.1
OG0004058	WP_096689088.1	WP_035153476.1
OG0004059	WP_096690717.1	WP_035153480.1
OG0004063	WP_096694211.1	WP_035153616.1
OG0004064	WP_096691922.1	WP_035153653.1
OG0004065	WP_096684761.1	WP_035153654.1
OG0004067	WP_096688980.1	WP_035153760.1
OG0004068	WP_096694704.1	WP_035153788.1
OG0004073	WP_096690143.1	WP_035153953.1
OG0004075	WP_096688764.1	WP_035154083.1
OG0004076	WP_096687395.1	WP_035154149.1
OG0004079	WP_096685108.1	WP_035154314.1
OG0004080	WP_096690571.1	WP_035154336.1
OG0004081	WP_096690576.1	WP_035154338.1, WP_052754464.1
OG0004082	WP_096694360.1	WP_035154343.1
OG0004084	WP_096688400.1	WP_035154374.1
OG0004085	WP_096690108.1	WP_035154536.1
OG0004086	WP_096688852.1	WP_035154580.1
OG0004087	WP_096685309.1	WP_035154617.1
OG0004088	WP_096688096.1	WP_035154650.1
OG0004089	WP_096685914.1	WP_035154750.1
OG0004090	WP_096692429.1	WP_035154773.1
OG0004091	WP_096690647.1	WP_035154774.1
OG0004092	WP_096688772.1	WP_035154825.1
OG0004093	WP_096690709.1	WP_035154900.1
OG0004094	WP_096690712.1	WP_035154901.1
OG0004095	WP_096690713.1	WP_035154903.1
OG0004096	WP_096690714.1	WP_035154905.1
OG0004097	WP_096690258.1	WP_035155047.1
OG0004098	WP_096686815.1	WP_046814915.1, WP_035155217.1
OG0004099	WP_096691865.1	WP_035155269.1
OG0004100	WP_096685983.1	WP_035155339.1
OG0004101	WP_096693195.1	WP_035155347.1
OG0004102	WP_096691731.1	WP_035155389.1
OG0004103	WP_096688049.1, WP_096687156.1	WP_035155457.1
OG0004104	WP_096688584.1	WP_035155527.1
OG0004105	WP_096686152.1	WP_035155575.1
OG0004106	WP_096689847.1	WP_035155604.1
OG0004107	WP_096690357.1	WP_035155618.1
OG0004108	WP_096689875.1	WP_035155624.1
OG0004109	WP_096691559.1	WP_035155745.1
OG0004110	WP_096687060.1, WP_096690488.1	WP_035155895.1
OG0004112	WP_096691462.1	WP_035156034.1
OG0004113	WP_096692376.1	WP_035156114.1
OG0004114	WP_096692729.1	WP_035156297.1
OG0004115	WP_096688045.1	WP_035156301.1
OG0004118	WP_096694189.1	WP_035156598.1
OG0004119	WP_096689877.1	WP_035156780.1
OG0004120	WP_096688450.1	WP_035156798.1
OG0004121	WP_096685985.1	WP_035156821.1
OG0004122	WP_096690173.1	WP_035156878.1
OG0004123	WP_096690569.1	WP_035156979.1
OG0004124	WP_096688671.1	WP_035157007.1
OG0004125	WP_096684152.1	WP_035157035.1
OG0004126	WP_096694522.1	WP_035157039.1
OG0004127	WP_096688950.1	WP_035157048.1
OG0004128	WP_096694571.1	WP_035157074.1
OG0004129	WP_096689172.1	WP_035157143.1
OG0004130	WP_096688930.1	WP_035157188.1
OG0004131	WP_096690329.1	WP_035157390.1
OG0004132	WP_096687687.1	WP_035157485.1
OG0004133	WP_096692801.1	WP_046814705.1, WP_035157551.1
OG0004137	WP_096685295.1	WP_035157804.1
OG0004138	WP_096684790.1	WP_035157857.1
OG0004140	WP_096686354.1	WP_035158053.1
OG0004141	WP_096694506.1	WP_035158064.1
OG0004142	WP_096694451.1	WP_035158068.1
OG0004143	WP_096690316.1	WP_035158104.1
OG0004144	WP_096687567.1	WP_035158164.1
OG0004146	WP_096693162.1	WP_035158211.1
OG0004147	WP_096693164.1	WP_035158212.1
OG0004148	WP_096689916.1	WP_035158299.1
OG0004149	WP_096684524.1	WP_238178448.1, WP_035158378.1
OG0004150	WP_096686769.1	WP_035158866.1
OG0004151	WP_096694480.1	WP_035158880.1
OG0004152	WP_096688742.1	WP_035159029.1
OG0004153	WP_096690619.1	WP_035159041.1
OG0004154	WP_096690141.1	WP_035159086.1
OG0004155	WP_096690570.1	WP_035159113.1
OG0004156	WP_096693084.1	WP_035159145.1
OG0004157	WP_096690710.1	WP_035159215.1
OG0004158	WP_096694368.1	WP_035159219.1
OG0004159	WP_096685981.1	WP_035159266.1
OG0004160	WP_096685336.1	WP_035159271.1
OG0004162	WP_096695350.1	WP_035159915.1, WP_035159998.1
OG0004164	WP_096688084.1	WP_035160004.1
OG0004165	WP_096686428.1	WP_046814690.1
OG0004166	WP_096693045.1	WP_046814701.1
OG0004167	WP_096688143.1	WP_046814710.1
OG0004168	WP_096693883.1	WP_046814714.1
OG0004169	WP_096694424.1	WP_046814716.1
OG0004170	WP_096690935.1	WP_046814788.1
OG0004171	WP_096692622.1	WP_046814789.1
OG0004172	WP_096685258.1	WP_046814833.1
OG0004173	WP_096694250.1	WP_046814834.1
OG0004174	WP_096685982.1	WP_046814857.1
OG0004175	WP_096693872.1	WP_046814891.1
OG0004176	WP_096685679.1	WP_052754381.1
OG0004177	WP_096694828.1	WP_052754384.1
OG0004178	WP_096684232.1	WP_052754406.1
OG0004181	WP_096689763.1	WP_052754456.1
OG0004182	WP_096690747.1	WP_052754501.1
OG0004183	WP_096690371.1	WP_052754511.1
OG0004184	WP_096693932.1	WP_052754565.1
OG0004185	WP_096689006.1	WP_052754577.1
OG0004186	WP_096689059.1	WP_082127302.1
OG0004187	WP_096689764.1	WP_082127320.1
OG0004188	WP_096691704.1	WP_082127325.1
OG0004189	WP_096692506.1	WP_082127382.1
OG0004190	WP_096684098.1	WP_082127390.1
OG0004193	WP_096694708.1	WP_144416073.1
OG0004194	WP_096689173.1	WP_168163430.1
OG0004195	WP_096683796.1	WP_168163437.1
OG0004197	WP_096688142.1, WP_096689658.1	WP_168163519.1
OG0004198	WP_096688339.1	WP_201782643.1
OG0004201	WP_096688263.1	WP_238178345.1
OG0004202	WP_096685260.1	WP_238178355.1
OG0004204	WP_096693061.1	WP_238178360.1
OG0004205	WP_096688590.1	WP_238178365.1
OG0004206	WP_096685709.1	WP_238178386.1
OG0004207	WP_096689482.1	WP_238178407.1
OG0004208	WP_096686029.1	WP_238178416.1
OG0004211	WP_096687573.1	WP_238178434.1
OG0004212	WP_096690384.1	WP_238178439.1
OG0004213	WP_096684108.1	WP_238178457.1
OG0004214	WP_096688157.1	WP_238178460.1
OG0004215	WP_096694217.1	WP_238178495.1
OG0004216	WP_096686487.1	WP_238178498.1
OG0004217	WP_096694515.1	WP_238178505.1
OG0004218	WP_096693302.1	WP_238178522.1
OG0004219	WP_096685928.1	WP_238178538.1
OG0004220	WP_096686611.1	WP_238178545.1
OG0004221	WP_096693740.1	WP_238178551.1
OG0004222	WP_096692355.1, WP_096691882.1	WP_256388829.1
OG0004663	WP_096695223.1	WP_035148998.1
OG0004664	WP_096688694.1	WP_035149014.1
OG0004666	WP_096692006.1	WP_035149056.1
OG0004667	WP_096692427.1	WP_035149112.1, WP_238178415.1
OG0004668	WP_096684370.1	WP_035149156.1
OG0004669	WP_096684384.1	WP_035149169.1
OG0004670	WP_096693309.1	WP_035149222.1
OG0004671	WP_096691426.1	WP_035149265.1
OG0004672	WP_096688663.1	WP_035149283.1, WP_052754353.1
OG0004673	WP_096683855.1	WP_035149333.1
OG0004674	WP_096683853.1	WP_035149335.1
OG0004675	WP_096692859.1	WP_035149341.1
OG0004676	WP_096692860.1	WP_035149344.1
OG0004677	WP_096692861.1	WP_035149347.1
OG0004678	WP_096692862.1	WP_035149349.1
OG0004679	WP_096692863.1	WP_035149352.1
OG0004680	WP_096692864.1	WP_035149354.1
OG0004681	WP_096692865.1	WP_035149357.1
OG0004682	WP_096689829.1	WP_035149364.1
OG0004683	WP_096692524.1	WP_035149384.1
OG0004684	WP_096693106.1	WP_035149391.1
OG0004685	WP_096693108.1	WP_035149394.1
OG0004686	WP_096689108.1	WP_035149448.1
OG0004689	WP_096689917.1	WP_035149541.1
OG0004692	WP_096687701.1	WP_035149670.1
OG0004693	WP_096692120.1	WP_035149778.1
OG0004696	WP_096688166.1	WP_035149885.1
OG0004697	WP_096692106.1	WP_035149905.1
OG0004698	WP_096692304.1	WP_035149912.1
OG0004699	WP_096691991.1	WP_035149984.1
OG0004700	WP_096688348.1	WP_035150017.1
OG0004701	WP_096687176.1	WP_035150025.1
OG0004702	WP_096690949.1	WP_035150067.1
OG0004705	WP_096692595.1	WP_035150247.1
OG0004706	WP_096693329.1	WP_035150407.1
OG0004707	WP_096693335.1	WP_035150417.1
OG0004708	WP_096693343.1	WP_035150425.1
OG0004709	WP_096693936.1	WP_035150479.1
OG0004711	WP_096690604.1	WP_035150564.1
OG0004713	WP_096685096.1	WP_035150633.1
OG0004715	WP_096688308.1	WP_035150797.1
OG0004717	WP_096684674.1	WP_035150922.1
OG0004718	WP_096684676.1	WP_035150925.1
OG0004720	WP_096687481.1	WP_035151067.1
OG0004721	WP_096693311.1	WP_035151095.1
OG0004722	WP_096694132.1	WP_035151185.1
OG0004723	WP_096692148.1	WP_035151390.1
OG0004724	WP_096692138.1	WP_035151393.1
OG0004734	WP_096692935.1	WP_035151919.1
OG0004737	WP_096688666.1	WP_035151984.1
OG0004738	WP_096684974.1	WP_035151996.1
OG0004741	WP_096690379.1	WP_035152104.1
OG0004744	WP_096689001.1	WP_035152194.1
OG0004746	WP_096685639.1	WP_035152244.1
OG0004749	WP_096684158.1	WP_035152307.1
OG0004750	WP_096691170.1	WP_035152358.1
OG0004753	WP_096684174.1	WP_035152461.1
OG0004754	WP_096691625.1	WP_035152463.1
OG0004755	WP_096691307.1	WP_035152469.1
OG0004756	WP_096687563.1	WP_035152532.1
OG0004757	WP_096691615.1	WP_035152614.1
OG0004758	WP_096692471.1	WP_035152621.1
OG0004759	WP_096692470.1	WP_035152623.1
OG0004761	WP_096692623.1	WP_035152692.1
OG0004763	WP_096691632.1	WP_035152725.1
OG0004764	WP_096694765.1	WP_035152773.1
OG0004765	WP_096690380.1	WP_035152781.1
OG0004768	WP_096693056.1	WP_035152993.1
OG0004769	WP_096688095.1	WP_035153026.1
OG0004770	WP_096694646.1	WP_035153147.1
OG0004771	WP_096689921.1	WP_035153263.1
OG0004772	WP_096691358.1	WP_035153294.1
OG0004773	WP_096694331.1	WP_035153471.1
OG0004774	WP_096684754.1	WP_035153560.1
OG0004775	WP_096691576.1	WP_035153568.1
OG0004787	WP_096694177.1	WP_035154107.1
OG0004788	WP_096690574.1	WP_035154339.1
OG0004789	WP_096690573.1	WP_035154342.1
OG0004790	WP_096689970.1	WP_035154355.1
OG0004791	WP_096691077.1	WP_035154380.1
OG0004796	WP_096686269.1	WP_035154757.1
OG0004798	WP_096689419.1	WP_035155008.1
OG0004800	WP_096691250.1	WP_035155405.1
OG0004801	WP_096693171.1	WP_035155430.1
OG0004804	WP_096694991.1	WP_035155612.1
OG0004805	WP_096694286.1	WP_035155813.1
OG0004806	WP_096693353.1	WP_035155822.1
OG0004807	WP_096683851.1	WP_035155838.1
OG0004809	WP_096691275.1	WP_035156105.1
OG0004812	WP_096689206.1	WP_035156460.1
OG0004813	WP_096692348.1	WP_035156632.1
OG0004814	WP_096688624.1	WP_035156659.1
OG0004815	WP_096691134.1	WP_035156792.1
OG0004816	WP_096685667.1	WP_035156834.1
OG0004817	WP_096694717.1	WP_035156989.1
OG0004818	WP_096691894.1	WP_035157396.1
OG0004819	WP_096685826.1	WP_035157523.1
OG0004820	WP_096690222.1	WP_035157529.1
OG0004821	WP_096690692.1	WP_035157552.1
OG0004822	WP_096693110.1	WP_035157671.1
OG0004823	WP_096690368.1	WP_035157757.1
OG0004825	WP_096688936.1	WP_035157884.1
OG0004826	WP_096688935.1	WP_035157886.1
OG0004827	WP_096688892.1	WP_035158029.1
OG0004828	WP_096684766.1	WP_035158060.1
OG0004829	WP_096689532.1	WP_035158085.1
OG0004831	WP_096685954.1	WP_035158118.1
OG0004832	WP_096687999.1	WP_035158150.1
OG0004835	WP_096693166.1	WP_035158213.1
OG0004836	WP_096684371.1	WP_035158266.1
OG0004839	WP_096693034.1	WP_035158565.1
OG0004841	WP_096691626.1	WP_035158787.1
OG0004843	WP_096683776.1	WP_035159026.1
OG0004844	WP_096692495.1	WP_035159031.1
OG0004845	WP_096684752.1	WP_035159630.1
OG0004846	WP_096695071.1	WP_035159820.1
OG0004847	WP_096687270.1	WP_035159836.1
OG0004848	WP_096687046.1	WP_035159842.1
OG0004850	WP_096687594.1	WP_035159910.1
OG0004851	WP_096691397.1	WP_046814682.1
OG0004855	WP_096686276.1	WP_046814839.1
OG0004856	WP_096694227.1	WP_046814858.1
OG0004858	WP_096693112.1	WP_046814912.1
OG0004860	WP_096688347.1	WP_052754370.1
OG0004861	WP_096694554.1	WP_052754379.1
OG0004862	WP_096692178.1	WP_052754392.1
OG0004863	WP_096691156.1	WP_238178451.1, WP_052754408.1
OG0004865	WP_096687806.1	WP_052754424.1
OG0004866	WP_096685638.1	WP_052754425.1
OG0004867	WP_096688122.1	WP_052754446.1
OG0004868	WP_096691357.1	WP_052754449.1
OG0004870	WP_096690568.1	WP_052754463.1
OG0004871	WP_096694078.1	WP_052754525.1
OG0004875	WP_096685930.1	WP_082127386.1
OG0004877	WP_096684160.1	WP_144416018.1
OG0004878	WP_096691607.1	WP_144416066.1
OG0004879	WP_096691750.1	WP_144416078.1
OG0004880	WP_096691306.1	WP_144416101.1
OG0004886	WP_096688419.1	WP_168163507.1
OG0004889	WP_096685565.1	WP_238178339.1
OG0004890	WP_096693350.1	WP_238178367.1
OG0004891	WP_096690894.1	WP_238178397.1
OG0004892	WP_096689188.1	WP_238178399.1
OG0004896	WP_096689002.1	WP_238178476.1
OG0004899	WP_096693571.1	WP_238178504.1
OG0004900	WP_096691960.1	WP_256388851.1
OG0004901	WP_096690376.1	WP_256388865.1
OG0004902	WP_096684141.1	WP_256388867.1
OG0005640	WP_096688121.1	WP_035149143.1
OG0005643	WP_096692261.1	WP_035149281.1
OG0005644	WP_096688662.1	WP_035149285.1
OG0005648	WP_096687200.1	WP_035149649.1
OG0005655	WP_096692159.1	WP_035150063.1
OG0005662	WP_096683931.1	WP_035150214.1
OG0005669	WP_096690899.1	WP_035150487.1
OG0005672	WP_096688110.1	WP_035150566.1
OG0005674	WP_096684100.1	WP_035150691.1
OG0005678	WP_096686336.1	WP_035150811.1
OG0005683	WP_096695355.1	WP_035151008.1
OG0005685	WP_096688200.1	WP_035151162.1
OG0005687	WP_096687584.1	WP_035151183.1
OG0005690	WP_096691655.1	WP_035151459.1
OG0005703	WP_096683751.1	WP_035151876.1
OG0005706	WP_096695099.1	WP_035152175.1
OG0005707	WP_096688620.1	WP_035152179.1
OG0005730	WP_096684490.1	WP_035152732.1
OG0005731	WP_096688589.1	WP_035152889.1
OG0005758	WP_096684059.1	WP_035155893.1
OG0005759	WP_096684060.1	WP_035155894.1
OG0005762	WP_096692052.1	WP_035156101.1
OG0005769	WP_096685890.1	WP_035157582.1
OG0005777	WP_096695329.1	WP_035159860.1
OG0005780	WP_096695363.1	WP_035160019.1
OG0005781	WP_096692262.1	WP_046814687.1
OG0005784	WP_096692346.1	WP_046814797.1
OG0005786	WP_096689252.1	WP_046814872.1
OG0005789	WP_096686811.1	WP_046814914.1
OG0005797	WP_096690370.1	WP_052754537.1
OG0005798	WP_096686953.1	WP_052754572.1
OG0005812	WP_096691153.1	WP_168163420.1
OG0005815	WP_096686926.1	WP_168163458.1
OG0005819	WP_096694387.1	WP_168163542.1
OG0005820	WP_096695330.1	WP_168163549.1
OG0005821	WP_096690895.1	WP_201782637.1
OG0005826	WP_096688338.1	WP_238178376.1
OG0005831	WP_096690546.1	WP_238178475.1
OG0005833	WP_096688057.1	WP_238178483.1
